Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Malawi,rural/urban merged,MWI,Balaka,n_age_693_699,696,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_700_706,703,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_707_713,710,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_714_720,717,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_721_727,724,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_728_734,731,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_735_741,738,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_742_748,745,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_749_755,752,severe,ppy,0.00355852865398113
Malawi,rural/urban merged,MWI,Balaka,n_age_756_762,759,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_763_769,766,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_770_776,773,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_777_783,780,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_784_790,787,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_791_797,794,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_798_804,801,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_805_811,808,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_812_818,815,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_819_825,822,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_826_832,829,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_833_839,836,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_840_846,843,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_847_853,850,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_854_860,857,severe,ppy,4.4841562523923e-4
Malawi,rural/urban merged,MWI,Balaka,n_age_861_867,864,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_868_874,871,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_875_881,878,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_882_888,885,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_889_895,892,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_896_902,899,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_903_909,906,severe,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_910_916,913,severe,ppy,0
Malawi,rural/urban merged,MWI,Blantyre,n_age_0_6,3,clinical,ppy,0.104196010313706
Malawi,rural/urban merged,MWI,Blantyre,n_age_7_13,10,clinical,ppy,0.0831654883492036
Malawi,rural/urban merged,MWI,Blantyre,n_age_14_20,17,clinical,ppy,0.0792823443381554
Malawi,rural/urban merged,MWI,Blantyre,n_age_21_27,24,clinical,ppy,0.106942169290946
Malawi,rural/urban merged,MWI,Blantyre,n_age_28_34,31,clinical,ppy,0.105692411754369
Malawi,rural/urban merged,MWI,Blantyre,n_age_35_41,38,clinical,ppy,0.1363384225424
Malawi,rural/urban merged,MWI,Blantyre,n_age_42_48,45,clinical,ppy,0.109568929486249
Malawi,rural/urban merged,MWI,Blantyre,n_age_49_55,52,clinical,ppy,0.144246259697933
Malawi,rural/urban merged,MWI,Blantyre,n_age_56_62,59,clinical,ppy,0.165297592054938
Malawi,rural/urban merged,MWI,Blantyre,n_age_63_69,66,clinical,ppy,0.163293960044391
Malawi,rural/urban merged,MWI,Blantyre,n_age_70_76,73,clinical,ppy,0.133424297831583
Malawi,rural/urban merged,MWI,Blantyre,n_age_77_83,80,clinical,ppy,0.157316439913409
Malawi,rural/urban merged,MWI,Blantyre,n_age_84_90,87,clinical,ppy,0.177640686824764
Malawi,rural/urban merged,MWI,Blantyre,n_age_91_97,94,clinical,ppy,0.163634644021079
Malawi,rural/urban merged,MWI,Blantyre,n_age_98_104,101,clinical,ppy,0.161890465970186
Malawi,rural/urban merged,MWI,Blantyre,n_age_105_111,108,clinical,ppy,0.164408419496052
Malawi,rural/urban merged,MWI,Blantyre,n_age_112_118,115,clinical,ppy,0.189307196667026
Malawi,rural/urban merged,MWI,Blantyre,n_age_119_125,122,clinical,ppy,0.213459722244412
Malawi,rural/urban merged,MWI,Blantyre,n_age_126_132,129,clinical,ppy,0.179507321849459
Malawi,rural/urban merged,MWI,Blantyre,n_age_133_139,136,clinical,ppy,0.181985961250674
Malawi,rural/urban merged,MWI,Blantyre,n_age_140_146,143,clinical,ppy,0.185941814838982
Malawi,rural/urban merged,MWI,Blantyre,n_age_147_153,150,clinical,ppy,0.215389458796907
Malawi,rural/urban merged,MWI,Blantyre,n_age_154_160,157,clinical,ppy,0.194673557197321
Malawi,rural/urban merged,MWI,Blantyre,n_age_161_167,164,clinical,ppy,0.199898784665041
Malawi,rural/urban merged,MWI,Blantyre,n_age_168_174,171,clinical,ppy,0.2068606845232
Malawi,rural/urban merged,MWI,Blantyre,n_age_175_181,178,clinical,ppy,0.187411014697386
Malawi,rural/urban merged,MWI,Blantyre,n_age_182_188,185,clinical,ppy,0.203040318784183
Malawi,rural/urban merged,MWI,Blantyre,n_age_189_195,192,clinical,ppy,0.217754971473503
Malawi,rural/urban merged,MWI,Blantyre,n_age_196_202,199,clinical,ppy,0.274931336672985
Malawi,rural/urban merged,MWI,Blantyre,n_age_203_209,206,clinical,ppy,0.237853311236929
Malawi,rural/urban merged,MWI,Blantyre,n_age_210_216,213,clinical,ppy,0.241880494659339
Malawi,rural/urban merged,MWI,Blantyre,n_age_217_223,220,clinical,ppy,0.241668675690126
Malawi,rural/urban merged,MWI,Blantyre,n_age_224_230,227,clinical,ppy,0.258196383833364
Malawi,rural/urban merged,MWI,Blantyre,n_age_231_237,234,clinical,ppy,0.271413484395119
Malawi,rural/urban merged,MWI,Blantyre,n_age_238_244,241,clinical,ppy,0.229013433058609
Malawi,rural/urban merged,MWI,Blantyre,n_age_245_251,248,clinical,ppy,0.252292226160428
Malawi,rural/urban merged,MWI,Blantyre,n_age_252_258,255,clinical,ppy,0.266967136186893
Malawi,rural/urban merged,MWI,Blantyre,n_age_259_265,262,clinical,ppy,0.244694495082165
Malawi,rural/urban merged,MWI,Blantyre,n_age_266_272,269,clinical,ppy,0.261263735431549
Malawi,rural/urban merged,MWI,Blantyre,n_age_273_279,276,clinical,ppy,0.232537764507989
Malawi,rural/urban merged,MWI,Blantyre,n_age_280_286,283,clinical,ppy,0.310589318033625
Malawi,rural/urban merged,MWI,Blantyre,n_age_287_293,290,clinical,ppy,0.271609880994975
Malawi,rural/urban merged,MWI,Blantyre,n_age_294_300,297,clinical,ppy,0.270951527061137
Malawi,rural/urban merged,MWI,Blantyre,n_age_301_307,304,clinical,ppy,0.285554318681528
Malawi,rural/urban merged,MWI,Blantyre,n_age_308_314,311,clinical,ppy,0.250550266075474
Malawi,rural/urban merged,MWI,Blantyre,n_age_315_321,318,clinical,ppy,0.255488742473138
Malawi,rural/urban merged,MWI,Blantyre,n_age_322_328,325,clinical,ppy,0.278025522309081
Malawi,rural/urban merged,MWI,Blantyre,n_age_329_335,332,clinical,ppy,0.271652584090371
Malawi,rural/urban merged,MWI,Blantyre,n_age_336_342,339,clinical,ppy,0.233780157380582
Malawi,rural/urban merged,MWI,Blantyre,n_age_343_349,346,clinical,ppy,0.278247059070652
