"","Country","Region (admin-1)","PMC delivery strategy (vs. comparator)","Cost-effectiveness threshold (lower)","Cost-effectiveness threshold (upper)","Additional clinical malaria cases averted","Additional hospitalisations averted","Additional deaths averted","Additional DALYs averted","Difference in treatment costs","Difference in implementation costs","Difference in implementation costs (incl. national costs)","Difference in total costs","Difference in total costs (incl. national costs)","ICER based on regional costs only (no national costs)","Cost-effective? (lower country-specific threshold)","Cost-effective? (higher country-specific threshold)","Cost-effective? ($250 / DALY averted threshold)","ICER including national costs for every individual region (i.e. double-counting, just done for calculation purposes)","ICER (incl. national costs) below CET lower bound (Y/N)","ICER (incl. national costs) below CET upper bound (Y/N)","ICER (incl. national costs) below $250 / DALY averted threshold (Y/N)","Current scenario chosen"
"28","AGO","Malanje","No PMC vs PMC co-delivery with EPI only",233.4,573,-1739.8406738376,-102.19608022922,-21.9721572492823,-124.296110285487,23178.500438654,-632548.450424324,-812992.450424324,-609369.94998567,-789813.94998567,4902.56652912188,"no","no","no",6354.29337387632,"no","no","no",NA
"29","AGO","Moxico","PMC co-delivery with EPI only vs No PMC",233.4,573,429.242971019798,28.0758882765704,6.03631597946264,31.6618006422568,-5959.80952076189,329042.49211834,509486.49211834,323082.682597578,503526.682597578,10204.1790436385,"no","no","no",15903.2863698079,"no","no","no",NA
"30","AGO","Moxico","No PMC vs PMC co-delivery with EPI only",233.4,573,-429.242971019798,-28.0758882765704,-6.03631597946264,-31.6618006422568,5959.80952076189,-329042.49211834,-509486.49211834,-323082.682597578,-503526.682597578,10204.1790436385,"no","no","no",15903.2863698079,"no","no","no",NA
"31","AGO","Namibe","PMC co-delivery with EPI only vs No PMC",233.4,573,148.35461347801,10.5725087649,2.27308938445348,11.2453183375637,-2133.08417039457,195090.650134435,375534.650134435,192957.56596404,373401.56596404,17158.924289363,"no","no","no",33205.0685232036,"no","no","no",NA
"32","AGO","Namibe","No PMC vs PMC co-delivery with EPI only",233.4,573,-148.35461347801,-10.5725087649,-2.27308938445348,-11.2453183375637,2133.08417039457,-195090.650134435,-375534.650134435,-192957.56596404,-373401.56596404,17158.924289363,"no","no","no",33205.0685232036,"no","no","no",NA
"33","AGO","Uige","PMC co-delivery with EPI only vs No PMC",233.4,573,1348.4109843352,81.3386545772801,17.4878107341152,97.074811993989,-18143.7683668434,804688.203780724,985132.203780724,786544.435413881,966988.435413881,8102.45643805712,"no","no","no",9961.27023633853,"no","no","no",NA
"34","AGO","Uige","No PMC vs PMC co-delivery with EPI only",233.4,573,-1348.4109843352,-81.3386545772801,-17.4878107341152,-97.074811993989,18143.7683668434,-804688.203780724,-985132.203780724,-786544.435413881,-966988.435413881,8102.45643805712,"no","no","no",9961.27023633853,"no","no","no",NA
"35","AGO","Zaire","PMC co-delivery with EPI only vs No PMC",233.4,573,1226.4959897899,79.3504332723398,17.060343153553,90.1652462580601,-16955.7152107341,308879.822036799,489323.822036799,291924.106826064,472368.106826064,3237.6566242669,"no","no","no",5238.91550713575,"no","no","no",NA
"36","AGO","Zaire","No PMC vs PMC co-delivery with EPI only",233.4,573,-1226.4959897899,-79.3504332723398,-17.060343153553,-90.1652462580601,16955.7152107341,-308879.822036799,-489323.822036799,-291924.106826064,-472368.106826064,3237.6566242669,"no","no","no",5238.91550713575,"no","no","no",NA
"37","BDI","Bubanza","PMC co-delivery with EPI only vs No PMC",18,94,1179.6834631104,71.4248265406051,15.3563377062301,85.019696254761,-5825.86787245375,186936.794008855,350469.794008855,181110.926136401,344643.926136401,2130.22316139196,"no","no","no",4053.69510029391,"no","no","no",NA
"38","BDI","Bubanza","No PMC vs PMC co-delivery with EPI only",18,94,-1179.6834631104,-71.4248265406051,-15.3563377062301,-85.019696254761,5825.86787245375,-186936.794008855,-350469.794008855,-181110.926136401,-344643.926136401,2130.22316139196,"no","no","no",4053.69510029391,"no","no","no",NA
"39","BDI","Bujumbura_Mairie","PMC co-delivery with EPI only vs No PMC",18,94,2295.1411432768,155.93509200641,33.5260447813781,171.317610325347,-12127.5285218045,514096.903271914,677629.903271914,501969.37475011,665502.37475011,2930.05122939099,"no","no","no",3884.6115906372,"no","no","no",NA
"40","BDI","Bujumbura_Mairie","No PMC vs PMC co-delivery with EPI only",18,94,-2295.1411432768,-155.93509200641,-33.5260447813781,-171.317610325347,12127.5285218045,-514096.903271914,-677629.903271914,-501969.37475011,-665502.37475011,2930.05122939099,"no","no","no",3884.6115906372,"no","no","no",NA
"41","BDI","Bujumbura_Rural","PMC co-delivery with EPI only vs No PMC",18,94,1854.0927017017,129.025512731107,27.740485237188,139.459606217212,-9939.78822247153,439191.324130521,602724.324130521,429251.535908049,592784.535908049,3077.96320060935,"no","no","no",4250.58231546109,"no","no","no",NA
"42","BDI","Bujumbura_Rural","No PMC vs PMC co-delivery with EPI only",18,94,-1854.0927017017,-129.025512731107,-27.740485237188,-139.459606217212,9939.78822247153,-439191.324130521,-602724.324130521,-429251.535908049,-592784.535908049,3077.96320060935,"no","no","no",4250.58231546109,"no","no","no",NA
"43","BDI","Bururi","PMC co-delivery with EPI only vs No PMC",18,94,1659.3719592385,115.145060710686,24.7561880527976,124.698451048482,-8880.47784894917,379697.008185204,543230.008185204,370816.530336254,534349.530336255,2973.70598606781,"no","no","no",4285.13366319605,"no","no","no",NA
"44","BDI","Bururi","No PMC vs PMC co-delivery with EPI only",18,94,-1659.3719592385,-115.145060710686,-24.7561880527976,-124.698451048482,8880.47784894917,-379697.008185204,-543230.008185204,-370816.530336254,-534349.530336255,2973.70598606781,"no","no","no",4285.13366319605,"no","no","no",NA
"45","BDI","Cankuzo","PMC co-delivery with EPI only vs No PMC",18,94,1931.9006884213,100.090054411083,21.5193616983828,133.358274044543,-8752.1925019779,185106.045059781,348639.045059781,176353.852557803,339886.852557803,1322.40653098809,"no","no","no",2548.67465099524,"no","no","no",NA
"46","BDI","Cankuzo","No PMC vs PMC co-delivery with EPI only",18,94,-1931.9006884213,-100.090054411083,-21.5193616983828,-133.358274044543,8752.1925019779,-185106.045059781,-348639.045059781,-176353.852557803,-339886.852557803,1322.40653098809,"no","no","no",2548.67465099524,"no","no","no",NA
"47","BDI","Cibitoke","PMC co-delivery with EPI only vs No PMC",18,94,2690.8937557663,144.93427428261,31.1608689707611,187.672708994429,-12448.644082759,229802.065888932,393335.065888932,217353.421806173,380886.421806173,1158.15145937188,"no","no","no",2029.52482461091,"no","no","no",NA
"48","BDI","Cibitoke","No PMC vs PMC co-delivery with EPI only",18,94,-2690.8937557663,-144.93427428261,-31.1608689707611,-187.672708994429,12448.644082759,-229802.065888932,-393335.065888932,-217353.421806173,-380886.421806173,1158.15145937188,"no","no","no",2029.52482461091,"no","no","no",NA
"49","BDI","Gitega","PMC co-delivery with EPI only vs No PMC",18,94,3042.6384217403,169.18464303231,36.3746982519467,214.050815283999,-14323.7237422517,414581.648028912,578114.648028912,400257.92428666,563790.92428666,1869.92011105216,"no","no","no",2633.91159495764,"no","no","no",NA
"50","BDI","Gitega","No PMC vs PMC co-delivery with EPI only",18,94,-3042.6384217403,-169.18464303231,-36.3746982519467,-214.050815283999,14323.7237422517,-414581.648028912,-578114.648028912,-400257.92428666,-563790.92428666,1869.92011105216,"no","no","no",2633.91159495764,"no","no","no",NA
"51","BDI","Karuzi","PMC co-delivery with EPI only vs No PMC",18,94,1272.636580406,92.508707172738,19.8893720421387,97.0974956968189,-7006.96933046867,260008.041844427,423541.041844427,253001.072513959,416534.072513959,2605.6395244625,"no","no","no",4289.85391976083,"no","no","no",NA
"52","BDI","Karuzi","No PMC vs PMC co-delivery with EPI only",18,94,-1272.636580406,-92.508707172738,-19.8893720421387,-97.0974956968189,7006.96933046867,-260008.041844427,-423541.041844427,-253001.072513959,-416534.072513959,2605.6395244625,"no","no","no",4289.85391976083,"no","no","no",NA
"53","BDI","Kayanza","PMC co-delivery with EPI only vs No PMC",18,94,4489.655378417,228.26327485859,49.0766040945969,308.408043950056,-20136.8911942099,349530.220122033,513063.220122033,329393.328927823,492926.328927823,1068.04389635559,"no","no","no",1598.29271187119,"no","no","no",NA
"54","BDI","Kayanza","No PMC vs PMC co-delivery with EPI only",18,94,-4489.655378417,-228.26327485859,-49.0766040945969,-308.408043950056,20136.8911942099,-349530.220122033,-513063.220122033,-329393.328927823,-492926.328927823,1068.04389635559,"no","no","no",1598.29271187119,"no","no","no",NA
"55","BDI","Kirundo","PMC co-delivery with EPI only vs No PMC",18,94,7462.42634762521,329.4463006267,70.8309546347405,495.231056346976,-31136.3800582916,278331.648646432,441864.648646432,247195.26858814,410728.26858814,499.151386852739,"no","no","no",829.366945639147,"no","no","no",NA
"56","BDI","Kirundo","No PMC vs PMC co-delivery with EPI only",18,94,-7462.42634762521,-329.4463006267,-70.8309546347405,-495.231056346976,31136.3800582916,-278331.648646432,-441864.648646432,-247195.26858814,-410728.26858814,499.151386852739,"no","no","no",829.366945639147,"no","no","no",NA
"57","BDI","Makamba","PMC co-delivery with EPI only vs No PMC",18,94,1429.0444926505,96.9815664098089,20.8510367781089,106.630854235789,-7545.94747206799,264514.204292026,428047.204292026,256968.256819958,420501.256819958,2409.88650669283,"no","no","no",3943.52328726654,"no","no","no",NA
"58","BDI","Makamba","No PMC vs PMC co-delivery with EPI only",18,94,-1429.0444926505,-96.9815664098089,-20.8510367781089,-106.630854235789,7545.94747206799,-264514.204292026,-428047.204292026,-256968.256819958,-420501.256819958,2409.88650669283,"no","no","no",3943.52328726654,"no","no","no",NA
"59","BDI","Muramvya","PMC co-delivery with EPI only vs No PMC",18,94,1205.21874496321,81.4980879621639,17.5220889118653,89.8274906039568,-6350.33735267879,187467.310735515,351000.310735515,181116.973382836,344649.973382836,2016.27555401017,"no","no","no",3836.79841288647,"no","no","no",NA
"60","BDI","Muramvya","No PMC vs PMC co-delivery with EPI only",18,94,-1205.21874496321,-81.4980879621639,-17.5220889118653,-89.8274906039568,6350.33735267879,-187467.310735515,-351000.310735515,-181116.973382836,-344649.973382836,2016.27555401017,"no","no","no",3836.79841288647,"no","no","no",NA
"61","BDI","Muyinga","PMC co-delivery with EPI only vs No PMC",18,94,6288.9689090272,309.90294134606,66.6291323894028,428.583637948816,-27747.382633176,293371.16717531,456904.16717531,265623.784542134,429156.784542134,619.771174217941,"no","no","no",1001.33730395323,"no","no","no",NA
"62","BDI","Muyinga","No PMC vs PMC co-delivery with EPI only",18,94,-6288.9689090272,-309.90294134606,-66.6291323894028,-428.583637948816,27747.382633176,-293371.16717531,-456904.16717531,-265623.784542134,-429156.784542134,619.771174217941,"no","no","no",1001.33730395323,"no","no","no",NA
"63","BDI","Mwaro","PMC co-delivery with EPI only vs No PMC",18,94,1285.2983990314,84.1824664378649,18.099230284141,94.8457166709785,-6644.7108609174,219447.602794377,382980.602794377,212802.89193346,376335.89193346,2243.67424700555,"no","no","no",3967.87440848779,"no","no","no",NA
"64","BDI","Mwaro","No PMC vs PMC co-delivery with EPI only",18,94,-1285.2983990314,-84.1824664378649,-18.099230284141,-94.8457166709785,6644.7108609174,-219447.602794377,-382980.602794377,-212802.89193346,-376335.89193346,2243.67424700555,"no","no","no",3967.87440848779,"no","no","no",NA
"65","BDI","Ngozi","PMC co-delivery with EPI only vs No PMC",18,94,7506.4345631702,354.35876413369,76.1871342887433,506.145012640204,-32393.0667226317,348428.81126414,511961.81126414,316035.744541508,479568.744541508,624.39762646869,"no","no","no",947.492778877607,"no","no","no",NA
"66","BDI","Ngozi","No PMC vs PMC co-delivery with EPI only",18,94,-7506.4345631702,-354.35876413369,-76.1871342887433,-506.145012640204,32393.0667226317,-348428.81126414,-511961.81126414,-316035.744541508,-479568.744541508,624.39762646869,"no","no","no",947.492778877607,"no","no","no",NA
"67","BDI","Rutana","PMC co-delivery with EPI only vs No PMC",18,94,1509.1362187984,98.0948960969059,21.0904026608348,111.102971000442,-7766.95215889975,228212.808121254,391745.808121254,220445.855962354,383978.855962354,1984.1580650573,"no","no","no",3456.06289827143,"no","no","no",NA
"68","BDI","Rutana","No PMC vs PMC co-delivery with EPI only",18,94,-1509.1362187984,-98.0948960969059,-21.0904026608348,-111.102971000442,7766.95215889975,-228212.808121254,-391745.808121254,-220445.855962354,-383978.855962354,1984.1580650573,"no","no","no",3456.06289827143,"no","no","no",NA
"69","BDI","Ruyigi","PMC co-delivery with EPI only vs No PMC",18,94,2076.9925539296,122.29976421368,26.2944493059412,148.48693819677,-10095.9017986209,264033.999067805,427566.999067805,253938.097269184,417471.097269184,1710.17128074036,"no","no","no",2811.50047498431,"no","no","no",NA
"70","BDI","Ruyigi","No PMC vs PMC co-delivery with EPI only",18,94,-2076.9925539296,-122.29976421368,-26.2944493059412,-148.48693819677,10095.9017986209,-264033.999067805,-427566.999067805,-253938.097269184,-417471.097269184,1710.17128074036,"no","no","no",2811.50047498431,"no","no","no",NA
"71","BEN","Alibori","PMC co-delivery with EPI only vs No PMC",119,431,570.318035981902,43.872938678451,9.43268181586689,44.3540024951781,-4159.35348030791,348551.392911356,459969.392911356,344392.039431048,455810.039431048,7764.62145594389,"no","no","no",10276.6382691303,"no","no","no",NA
"72","BEN","Alibori","No PMC vs PMC co-delivery with EPI only",119,431,-570.318035981902,-43.872938678451,-9.43268181586689,-44.3540024951781,4159.35348030791,-348551.392911356,-459969.392911356,-344392.039431048,-455810.039431048,7764.62145594389,"no","no","no",10276.6382691303,"no","no","no",NA
"73","BEN","Atakora","PMC co-delivery with EPI only vs No PMC",119,431,18477.00249772,558.88291926734,120.159827642478,1136.81838328875,-94020.2207140399,471150.637471609,582568.637471609,377130.416757568,488548.416757569,331.742011126308,"no","yes","no",429.750630302288,"no","yes","no",NA
"74","BEN","Atakora","No PMC vs PMC co-delivery with EPI only",119,431,-18477.00249772,-558.88291926734,-120.159827642478,-1136.81838328875,94020.2207140399,-471150.637471609,-582568.637471609,-377130.416757568,-488548.416757569,331.742011126308,"no","yes","no",429.750630302288,"no","yes","no",NA
"75","BEN","Atlantique","PMC co-delivery with EPI only vs No PMC",119,431,4277.5401090751,330.32645596181,71.0201880317892,333.108152237541,-31256.1408512461,480287.937924374,591705.937924374,449031.797073128,560449.797073128,1348.0060276427,"no","no","no",1682.48598333153,"no","no","no",NA
"76","BEN","Atlantique","No PMC vs PMC co-delivery with EPI only",119,431,-4277.5401090751,-330.32645596181,-71.0201880317892,-333.108152237541,31256.1408512461,-480287.937924374,-591705.937924374,-449031.797073128,-560449.797073128,1348.0060276427,"no","no","no",1682.48598333153,"no","no","no",NA
"77","BEN","Borgou","PMC co-delivery with EPI only vs No PMC",119,431,5394.400938826,272.97425468261,58.689464756761,370.109488509675,-32635.2762107116,463848.181845645,575266.181845645,431212.905634933,542630.905634933,1165.09551638707,"no","no","no",1466.13616370645,"no","no","no",NA
"78","BEN","Borgou","No PMC vs PMC co-delivery with EPI only",119,431,-5394.400938826,-272.97425468261,-58.689464756761,-370.109488509675,32635.2762107116,-463848.181845645,-575266.181845645,-431212.905634933,-542630.905634933,1165.09551638707,"no","no","no",1466.13616370645,"no","no","no",NA
"79","BEN","Collines","PMC co-delivery with EPI only vs No PMC",119,431,3320.8375801332,186.38348735496,40.0724497813163,234.224170186319,-20956.6078197746,357116.327948328,468534.327948328,336159.720128554,447577.720128554,1435.2050852017,"no","no","no",1910.89467740463,"no","no","no",NA
"80","BEN","Collines","No PMC vs PMC co-delivery with EPI only",119,431,-3320.8375801332,-186.38348735496,-40.0724497813163,-234.224170186319,20956.6078197746,-357116.327948328,-468534.327948328,-336159.720128554,-447577.720128554,1435.2050852017,"no","no","no",1910.89467740463,"no","no","no",NA
"81","BEN","Donga","PMC co-delivery with EPI only vs No PMC",119,431,673.008828551199,42.237420992511,9.0810455133898,49.0220727615049,-4457.96110558175,269204.950421786,380622.950421786,264746.989316204,376164.989316204,5400.56701813105,"no","no","no",7673.37993124582,"no","no","no",NA
"82","BEN","Donga","No PMC vs PMC co-delivery with EPI only",119,431,-673.008828551199,-42.237420992511,-9.0810455133898,-49.0220727615049,4457.96110558175,-269204.950421786,-380622.950421786,-264746.989316204,-376164.989316204,5400.56701813105,"no","no","no",7673.37993124582,"no","no","no",NA
"83","BEN","Kouffo","PMC co-delivery with EPI only vs No PMC",119,431,2355.0572562927,122.11569723316,26.2548749051294,162.604182708067,-14386.6736970466,352187.208173967,463605.208173967,337800.534476921,449218.534476921,2077.44062207424,"no","no","no",2762.65054807003,"no","no","no",NA
"84","BEN","Kouffo","No PMC vs PMC co-delivery with EPI only",119,431,-2355.0572562927,-122.11569723316,-26.2548749051294,-162.604182708067,14386.6736970466,-352187.208173967,-463605.208173967,-337800.534476921,-449218.534476921,2077.44062207424,"no","no","no",2762.65054807003,"no","no","no",NA
"85","BEN","Littoral","PMC co-delivery with EPI only vs No PMC",119,431,579.068557551051,50.4400750639729,10.8446161387541,47.0856425573661,-4501.52686768685,89213.9709133334,200631.970913333,84712.4440456465,196130.444045647,1799.11411302157,"no","no","no",4165.39805752239,"no","no","no",NA
"86","BEN","Littoral","No PMC vs PMC co-delivery with EPI only",119,431,-579.068557551051,-50.4400750639729,-10.8446161387541,-47.0856425573661,4501.52686768685,-89213.9709133334,-200631.970913333,-84712.4440456465,-196130.444045647,1799.11411302157,"no","no","no",4165.39805752239,"no","no","no",NA
"87","BEN","Mono","PMC co-delivery with EPI only vs No PMC",119,431,1136.5784206195,77.076437108174,16.5714339782574,84.788099565239,-7799.96976859699,332377.213609912,443795.213609912,324577.243841315,435995.243841315,3828.09905524034,"no","no","no",5142.17497593332,"no","no","no",NA
"88","BEN","Mono","No PMC vs PMC co-delivery with EPI only",119,431,-1136.5784206195,-77.076437108174,-16.5714339782574,-84.788099565239,7799.96976859699,-332377.213609912,-443795.213609912,-324577.243841315,-435995.243841315,3828.09905524034,"no","no","no",5142.17497593332,"no","no","no",NA
"89","BEN","Oueme","PMC co-delivery with EPI only vs No PMC",119,431,3600.7908761387,222.43963851535,47.8245222808002,261.049328886415,-23684.0625368139,518929.565751851,630347.565751852,495245.503215038,606663.503215037,1897.13379202183,"no","no","no",2323.94201434244,"no","no","no",NA
"90","BEN","Oueme","No PMC vs PMC co-delivery with EPI only",119,431,-3600.7908761387,-222.43963851535,-47.8245222808002,-261.049328886415,23684.0625368139,-518929.565751851,-630347.565751852,-495245.503215038,-606663.503215037,1897.13379202183,"no","no","no",2323.94201434244,"no","no","no",NA
"91","BEN","Plateau","PMC co-delivery with EPI only vs No PMC",119,431,508.309440474999,42.634357497285,9.16638686191632,40.7605378732801,-3873.90748538065,281693.496196995,393111.496196995,277819.588711615,389237.588711615,6815.89604080605,"no","no","no",9549.37321783413,"no","no","no",NA
"92","BEN","Plateau","No PMC vs PMC co-delivery with EPI only",119,431,-508.309440474999,-42.634357497285,-9.16638686191632,-40.7605378732801,3873.90748538065,-281693.496196995,-393111.496196995,-277819.588711615,-389237.588711615,6815.89604080605,"no","no","no",9549.37321783413,"no","no","no",NA
"93","BEN","Zou","PMC co-delivery with EPI only vs No PMC",119,431,1560.2820286782,102.16426219603,21.9653163721464,115.127546706806,-10535.5489439072,490718.308877365,602136.308877365,480182.759933458,591600.759933458,4170.87633384853,"no","no","no",5138.65514254448,"no","no","no",NA
"94","BEN","Zou","No PMC vs PMC co-delivery with EPI only",119,431,-1560.2820286782,-102.16426219603,-21.9653163721464,-115.127546706806,10535.5489439072,-490718.308877365,-602136.308877365,-480182.759933458,-591600.759933458,4170.87633384853,"no","no","no",5138.65514254448,"no","no","no",NA
"95","BFA","Boucle_du_Mouhoun","PMC co-delivery with EPI only vs No PMC",69,355,22066.324990964,835.84411265161,179.706484220096,1416.25632574192,-133548.4414334,335062.28001916,505553.28001916,201513.83858576,372004.83858576,142.286276094968,"no","yes","yes",262.667733110305,"no","yes","no",NA
"96","BFA","Boucle_du_Mouhoun","No PMC vs PMC co-delivery with EPI only",69,355,-22066.324990964,-835.84411265161,-179.706484220096,-1416.25632574192,133548.4414334,-335062.28001916,-505553.28001916,-201513.83858576,-372004.83858576,142.286276094968,"no","yes","yes",262.667733110305,"no","yes","no",NA
"97","BFA","Cascades","PMC co-delivery with EPI only vs No PMC",69,355,5362.78671387491,299.9937147282,64.4986486665629,377.899935133034,-38266.3217592466,138386.638366024,308877.638366024,100120.316606777,270611.316606777,264.938697519309,"no","yes","no",716.092519337196,"no","no","no",NA
"98","BFA","Cascades","No PMC vs PMC co-delivery with EPI only",69,355,-5362.78671387491,-299.9937147282,-64.4986486665629,-377.899935133034,38266.3217592466,-138386.638366024,-308877.638366024,-100120.316606777,-270611.316606777,264.938697519309,"no","yes","no",716.092519337196,"no","no","no",NA
"99","BFA","Centre","PMC co-delivery with EPI only vs No PMC",69,355,11625.28560588,701.47888875937,150.817961083264,837.00421918814,-86021.4750669573,256884.063069028,427375.063069028,170862.58800207,341353.58800207,204.135874210766,"no","yes","yes",407.827798446666,"no","no","no",NA
"100","BFA","Centre","No PMC vs PMC co-delivery with EPI only",69,355,-11625.28560588,-701.47888875937,-150.817961083264,-837.00421918814,86021.4750669573,-256884.063069028,-427375.063069028,-170862.58800207,-341353.58800207,204.135874210766,"no","yes","yes",407.827798446666,"no","no","no",NA
"101","BFA","Centre_Est","PMC co-delivery with EPI only vs No PMC",69,355,13758.584682562,620.41082817112,133.388328056791,917.590787014211,-89222.5144430564,213251.72562876,383742.72562876,124029.211185704,294520.211185704,135.168326601543,"no","yes","yes",320.971194734917,"no","yes","no",NA
"102","BFA","Centre_Est","No PMC vs PMC co-delivery with EPI only",69,355,-13758.584682562,-620.41082817112,-133.388328056791,-917.590787014211,89222.5144430564,-213251.72562876,-383742.72562876,-124029.211185704,-294520.211185704,135.168326601543,"no","yes","yes",320.971194734917,"no","yes","no",NA
"103","BFA","Centre_Nord","PMC co-delivery with EPI only vs No PMC",69,355,22302.018773394,909.95418788641,195.640150395578,1454.06701482756,-138884.823444411,202647.362119772,373138.362119772,63762.5386753611,234253.538675361,43.8511691862584,"yes","yes","yes",161.102298784449,"no","yes","yes",NA
"104","BFA","Centre_Nord","No PMC vs PMC co-delivery with EPI only",69,355,-22302.018773394,-909.95418788641,-195.640150395578,-1454.06701482756,138884.823444411,-202647.362119772,-373138.362119772,-63762.5386753611,-234253.538675361,43.8511691862584,"yes","yes","yes",161.102298784449,"no","yes","yes",NA
"105","BFA","Centre_Ouest","PMC co-delivery with EPI only vs No PMC",69,355,18409.702467533,789.885365738451,169.825353633766,1213.77493312116,-116969.593542681,258438.451267214,428929.451267214,141468.857724533,311959.857724533,116.5527923375,"no","yes","yes",257.016230284427,"no","yes","no",NA
"106","BFA","Centre_Ouest","No PMC vs PMC co-delivery with EPI only",69,355,-18409.702467533,-789.885365738451,-169.825353633766,-1213.77493312116,116969.593542681,-258438.451267214,-428929.451267214,-141468.857724533,-311959.857724533,116.5527923375,"no","yes","yes",257.016230284427,"no","yes","no",NA
"107","BFA","Centre_Sud","PMC co-delivery with EPI only vs No PMC",69,355,4695.6741836335,264.39168391075,56.8442120408112,331.487689366248,-33609.0645972631,170760.207506333,341251.207506333,137151.14290907,307642.14290907,413.744302756103,"no","no","no",928.065061774189,"no","no","no",NA
"108","BFA","Centre_Sud","No PMC vs PMC co-delivery with EPI only",69,355,-4695.6741836335,-264.39168391075,-56.8442120408112,-331.487689366248,33609.0645972631,-170760.207506333,-341251.207506333,-137151.14290907,-307642.14290907,413.744302756103,"no","no","no",928.065061774189,"no","no","no",NA
"109","BFA","Est","PMC co-delivery with EPI only vs No PMC",69,355,29744.705457434,1005.8885572121,216.266039800601,1867.02919623894,-172772.759083617,278711.877196616,449202.877196616,105939.118112998,276430.118112998,56.7420789810937,"yes","yes","yes",148.058808437413,"no","yes","yes",NA
"110","BFA","Est","No PMC vs PMC co-delivery with EPI only",69,355,-29744.705457434,-1005.8885572121,-216.266039800601,-1867.02919623894,172772.759083617,-278711.877196616,-449202.877196616,-105939.118112998,-276430.118112998,56.7420789810937,"yes","yes","yes",148.058808437413,"no","yes","yes",NA
"111","BFA","Haut_Bassins","PMC co-delivery with EPI only vs No PMC",69,355,11130.196018718,581.26449749681,124.971866961814,769.920042083508,-76939.0302640762,245884.03336478,416375.03336478,168945.003100703,339436.003100704,219.431881060682,"no","yes","yes",440.871758815557,"no","no","no",NA
"112","BFA","Haut_Bassins","No PMC vs PMC co-delivery with EPI only",69,355,-11130.196018718,-581.26449749681,-124.971866961814,-769.920042083508,76939.0302640762,-245884.03336478,-416375.03336478,-168945.003100703,-339436.003100704,219.431881060682,"no","yes","yes",440.871758815557,"no","no","no",NA
"113","BFA","Nord","PMC co-delivery with EPI only vs No PMC",69,355,22554.979261327,918.54554857793,197.487292944254,1469.9577932328,-140356.362993766,249520.076757278,420011.076757278,109163.713763512,279654.713763512,74.2631620214305,"no","yes","yes",190.246764261498,"no","yes","yes",NA
"114","BFA","Nord","No PMC vs PMC co-delivery with EPI only",69,355,-22554.979261327,-918.54554857793,-197.487292944254,-1469.9577932328,140356.362993766,-249520.076757278,-420011.076757278,-109163.713763512,-279654.713763512,74.2631620214305,"no","yes","yes",190.246764261498,"no","yes","yes",NA
"115","BFA","Plateau_Central","PMC co-delivery with EPI only vs No PMC",69,355,6424.1143653184,327.91096620283,70.5008577336084,441.742848869823,-43952.7440486455,175247.081523534,345738.081523534,131294.337474889,301785.337474889,297.218931355196,"no","yes","no",683.169717963724,"no","no","no",NA
"116","BFA","Plateau_Central","No PMC vs PMC co-delivery with EPI only",69,355,-6424.1143653184,-327.91096620283,-70.5008577336084,-441.742848869823,43952.7440486455,-175247.081523534,-345738.081523534,-131294.337474889,-301785.337474889,297.218931355196,"no","yes","no",683.169717963724,"no","no","no",NA
"117","BFA","Sahel","PMC co-delivery with EPI only vs No PMC",69,355,17531.526468864,645.31323322638,138.742345143671,1118.67685507484,-104977.993956435,201401.433453054,371892.433453054,96423.4394966192,266914.439496619,86.1941847274282,"no","yes","yes",238.598338998229,"no","yes","yes",NA
"118","BFA","Sahel","No PMC vs PMC co-delivery with EPI only",69,355,-17531.526468864,-645.31323322638,-138.742345143671,-1118.67685507484,104977.993956435,-201401.433453054,-371892.433453054,-96423.4394966192,-266914.439496619,86.1941847274282,"no","yes","yes",238.598338998229,"no","yes","yes",NA
"119","BFA","Sud_Ouest","PMC co-delivery with EPI only vs No PMC",69,355,5710.8828753353,284.35405288222,61.1361213696773,390.210237045113,-38643.9871715838,198846.470572623,369337.470572623,160202.483401039,330693.483401039,410.554281236138,"no","no","no",847.475160839533,"no","no","no",NA
"120","BFA","Sud_Ouest","No PMC vs PMC co-delivery with EPI only",69,355,-5710.8828753353,-284.35405288222,-61.1361213696773,-390.210237045113,38643.9871715838,-198846.470572623,-369337.470572623,-160202.483401039,-330693.483401039,410.554281236138,"no","no","no",847.475160839533,"no","no","no",NA
"121","CAF","Bamingui_Bangoran","PMC co-delivery with EPI only vs No PMC",51.6,247.8,15.987995784008,1.3848642329819,0.297745810091108,1.2973205380621,-115.604014978611,78712.7383886556,245234.738388656,78597.134373677,245119.134373677,60584.2057284339,"no","no","no",188942.614552166,"no","no","no",NA
"122","CAF","Bamingui_Bangoran","No PMC vs PMC co-delivery with EPI only",51.6,247.8,-15.987995784008,-1.3848642329819,-0.297745810091108,-1.2973205380621,115.604014978611,-78712.7383886556,-245234.738388656,-78597.134373677,-245119.134373677,60584.2057284339,"no","no","no",188942.614552166,"no","no","no",NA
"123","CAF","Bangui","PMC co-delivery with EPI only vs No PMC",51.6,247.8,518.974008619502,31.898699772442,6.858220451075,37.5684219604044,-3072.73090422499,49233.4470561906,215755.447056191,46160.7161519656,212682.716151966,1228.71054314225,"no","no","no",5661.20973556261,"no","no","no",NA
