"Country","Iso code","Age group","age_in_days_midpoint","Admin-1 unit","units","N doses","clinical_cases_no_PMC","severe_cases_no_PMC","clinical_cases_no_PMC_per1000","severe_cases_no_PMC_per1000","clinical_cases_averted_with_PMC","severe_cases_averted_with_PMC","clinical_cases_averted_with_PMC_per1000","severe_cases_averted_with_PMC_per1000","clinical_cases_with_PMC","severe_cases_with_PMC","clinical_cases_with_PMC_per1000","severe_cases_with_PMC_per1000"
"Sierra Leone","SLE","n_age_203_209",206,"Eastern","raw cases",6,1388.9556255019,59.5061003798613,2187.61404306949,93.7224908047352,749.828390536078,32.3816204425906,1180.98453752702,51.001260455646,639.127234965825,27.1244799372707,1006.62950554247,42.7212303490892
"Sierra Leone","SLE","n_age_210_216",213,"Eastern","raw cases",6,1380.32093267692,65.2290830114252,2175.98781897602,102.829484589914,431.754251325391,20.7580572032689,680.63301036315,32.7237518106182,948.566681351528,44.4710258081563,1495.35480861287,70.1057327792958
"Sierra Leone","SLE","n_age_217_223",220,"Eastern","raw cases",6,1434.35241264154,75.2167289016536,2263.01729205246,118.671504057074,223.068772996909,23.7794441410509,351.94174469248,37.5174837176102,1211.28363964463,51.4372847606027,1911.07554735998,81.1540203394638
"Sierra Leone","SLE","n_age_224_230",227,"Eastern","raw cases",6,1442.52297364561,66.2042127018736,2277.79037048546,104.538590326081,148.49161546442,17.3392479974458,234.47305726292,27.3792326649933,1294.03135818119,48.8649647044279,2043.31731322254,77.1593576610877
"Sierra Leone","SLE","n_age_231_237",234,"Eastern","raw cases",6,1519.28001581065,56.4121214462103,2401.0451969641,89.152790689942,178.574212545872,-4.20857894341375,282.21575408937,-6.65116907546239,1340.70580326478,60.620700389624,2118.82944287473,95.8039597654044
"Sierra Leone","SLE","n_age_238_244",241,"Eastern","raw cases",6,1557.82851961454,74.2852952035908,2464.11934082934,117.501913943441,52.9225581043731,11.9693575025086,83.7110743250601,18.9327162443593,1504.90596151016,62.3159377010822,2380.40826650428,98.5691976990817
"Sierra Leone","SLE","n_age_245_251",248,"Eastern","raw cases",6,1543.52908890075,51.5117878553866,2443.65267990062,81.5513742788826,-53.6884932599487,-18.5381758911129,-84.9974460331896,-29.3488885454364,1597.2175821607,70.0499637464995,2528.65012593381,110.900262824319
"Sierra Leone","SLE","n_age_252_258",255,"Eastern","raw cases",6,1618.00134640208,59.2510505846683,2564.00033768339,93.8934408460202,34.6515642815673,-11.6595101623678,54.9113402882899,-18.4764914194978,1583.34978212052,70.9105607470361,2509.0889973951,112.369932265518
"Sierra Leone","SLE","n_age_259_265",262,"Eastern","raw cases",6,1607.16600174134,60.4534338436891,2549.02325176207,95.8813267263377,-40.1789602212295,-1.18889557129555,-63.72528022903,-1.8856312614041,1647.34496196257,61.6423294149847,2612.7485319911,97.7669579877418
"Sierra Leone","SLE","n_age_266_272",269,"Eastern","raw cases",6,1615.43429260388,74.6524846932177,2564.42701279814,118.507356935706,219.671935807456,19.2047691560411,348.71900931995,30.4866802839259,1395.76235679642,55.4477155371766,2215.70800347819,88.0206766517801
"Sierra Leone","SLE","n_age_273_279",276,"Eastern","raw cases",6,1623.6565023094,69.971314116029,2579.79393961444,111.175961077137,1396.69753042432,60.6137148979355,2219.18356458902,96.3078669218509,226.958971885081,9.35759921809358,360.610375025421,14.8680941552861
"Sierra Leone","SLE","n_age_280_286",283,"Eastern","raw cases",6,1654.88291641787,83.4196997101351,2631.80828042338,132.66476695692,1392.55846721612,71.7017249422587,2214.62610353496,114.029331955486,262.32444920175,11.7179747678763,417.182176888421,18.6354350014342
"Sierra Leone","SLE","n_age_287_293",290,"Eastern","raw cases",6,1662.65706320161,79.5280651496376,2646.29114730982,126.57716340068,1315.08710385376,67.7714975697267,2093.09751114174,107.865366844414,347.569959347846,11.7565675799109,553.19363616808,18.7117965562664
"Sierra Leone","SLE","n_age_294_300",297,"Eastern","raw cases",6,1611.19628428936,70.097208224851,2566.58962242725,111.662848869079,1086.49367200141,52.4173943021323,1730.75336045828,83.4994106940036,524.702612287949,17.6798139227187,835.836261968972,28.1634381750754
"Sierra Leone","SLE","n_age_301_307",304,"Eastern","raw cases",6,1674.98988599781,67.4472264533849,2670.54387570167,107.535441881699,933.67327859495,37.7638314432847,1488.61523099448,60.2093001438136,741.316607402857,29.6833950101002,1181.92864470719,47.3261417378854
"Sierra Leone","SLE","n_age_308_314",311,"Eastern","raw cases",6,1695.61544481701,56.9744884619032,2705.73756116164,90.9156695467458,664.86044780779,17.4010321870367,1060.93506759631,27.7672785626984,1030.75499700922,39.5734562748666,1644.80249356533,63.1483909840474
"Sierra Leone","SLE","n_age_315_321",318,"Eastern","raw cases",6,1707.14877119293,65.3035557932245,2726.55232289327,104.298796183291,348.593515237113,2.16918232250363,556.7519801166,3.46448370522999,1358.55525595581,63.1343734707209,2169.80034277667,100.834312478061
"Sierra Leone","SLE","n_age_322_328",325,"Eastern","raw cases",6,1695.64481867796,73.178848084682,2710.64760911268,116.983266432542,269.917801429458,14.3937928360928,431.48897401294,23.0098306599599,1425.7270172485,58.7850552485891,2279.15863509974,93.9734357725821
"Sierra Leone","SLE","n_age_329_335",332,"Eastern","raw cases",6,1726.17642580863,80.1065944818184,2761.8141167904,128.167387863758,185.063090787339,32.5424629079836,296.09363735454,52.0666555924575,1541.11333502129,47.5641315738348,2465.72047943586,76.1007322713005
"Sierra Leone","SLE","n_age_336_342",339,"Eastern","raw cases",6,1664.78823302508,58.5776062620343,2665.91519446858,93.8034805218394,-42.3007098763692,17.8124899293491,-67.7384083808097,28.5241009108304,1707.08894290144,40.7651163326852,2733.65360284939,65.279379611009
"Sierra Leone","SLE","n_age_343_349",346,"Eastern","raw cases",6,1670.88268317962,49.8480083273501,2678.05538731981,79.8953323247001,-28.8270745096845,-22.7003793723375,-46.2034246739699,-36.3836874271779,1699.70975768931,72.5483876996876,2724.25881199378,116.279019751878
"Sierra Leone","SLE","n_age_350_356",353,"Eastern","raw cases",6,1720.27259441308,64.9979348034932,2759.71350904468,104.271659805407,-41.4182703764204,1.98432621818375,-66.4444464501103,3.183316346757,1761.6908647895,63.0136085853095,2826.15795549479,101.08834345865
"Sierra Leone","SLE","n_age_357_363",360,"Eastern","raw cases",6,1770.90616981181,67.6065970670404,2843.68369446489,108.561244517111,87.707924025327,-2.19036555261279,140.83953044937,-3.51724270492801,1683.19824578648,69.7969626196532,2702.84416401552,112.078487222039
"Sierra Leone","SLE","n_age_364_370",367,"Eastern","raw cases",6,1711.2396652086,71.0589991387722,2750.16683757159,114.200311572755,-102.116264518391,1.87041054501395,-164.11305205512,3.00597348116899,1813.35592972699,69.1885885937583,2914.27988962671,111.194338091586
"Sierra Leone","SLE","n_age_371_377",374,"Eastern","raw cases",6,1695.92650904217,63.8167431460015,2727.00112983264,102.615490549572,-39.5563716424701,-14.8780134132272,-63.6055097823901,-23.923418362303,1735.48288068464,78.6947565592288,2790.60663961503,126.538908911875
"Sierra Leone","SLE","n_age_378_384",381,"Eastern","raw cases",6,1763.19081278427,47.9602662978234,2836.35746190404,77.1512976374497,77.5712924658544,-26.1072066318905,124.78508430272,-41.9973662537983,1685.61952031842,74.0674729297139,2711.57237760132,119.148663891248
"Sierra Leone","SLE","n_age_385_391",388,"Eastern","raw cases",6,1714.37851004266,52.6001235869396,2758.98104344888,84.6503517218164,15.1795473007421,3.62709359523095,24.4287262151001,5.83714880549219,1699.19896274192,48.9730299917087,2734.55231723378,78.8132029163242
"Sierra Leone","SLE","n_age_392_398",395,"Eastern","raw cases",6,1657.21373677871,49.4136408328239,2667.96165030835,79.5514156190515,-53.4193484830043,1.42270552730976,-86.0002364053203,2.29042500813581,1710.63308526172,47.9909353055141,2753.96188671367,77.2609906109157
"Sierra Leone","SLE","n_age_399_405",402,"Eastern","raw cases",6,1758.08682580269,47.4454803431676,2831.44624501905,76.4122256017998,3.81204625491046,0.0705256217420072,6.13940329674961,0.113583415749602,1754.27477954778,47.3749547214256,2825.3068417223,76.2986421860502
"Sierra Leone","SLE","n_age_406_412",409,"Eastern","raw cases",6,1735.78985098045,60.7249126303675,2796.70519330547,97.8399997098975,75.5138176653998,1.59355000789932,121.66788848999,2.56752831016189,1660.27603331505,59.1313626224682,2675.03730481548,95.2724713997356
"Sierra Leone","SLE","n_age_413_419",416,"Eastern","raw cases",6,1716.72212144226,62.5753984508085,2767.17670150478,100.865004602482,-103.983369833272,-8.02563285120637,-167.610328283559,-12.936481660778,1820.70549127553,70.6010313020149,2934.78702978834,113.80148626326
"Sierra Leone","SLE","n_age_420_426",423,"Eastern","raw cases",6,1772.73859058712,57.5330953785409,2858.49049790846,92.7704780208754,114.220317570964,3.2719485398881,184.1770096157,5.27592385057631,1658.51827301616,54.2611468386528,2674.31348829276,87.4945541702991
"Sierra Leone","SLE","n_age_427_433",430,"Eastern","raw cases",6,1764.63898571195,56.2596250755093,2846.5263492647,90.7519931690612,-11.4156590756745,-6.54178953050609,-18.41451685939,-10.5525132453178,1776.05464478763,62.8014146060154,2864.94086612409,101.304506414379
"Sierra Leone","SLE","n_age_434_440",437,"Eastern","raw cases",6,1744.78147627597,51.1476074616696,2815.64314196185,82.5395111854271,-27.3384130261118,-10.6151539020771,-44.1173959007101,-17.1302169880015,1772.11988930208,61.7627613637467,2859.76053786256,99.6697281734286
"Sierra Leone","SLE","n_age_441_447",444,"Eastern","raw cases",6,1758.53587944682,63.0743604505141,2839.15253858802,101.833424433299,98.4811501858383,5.05476712977144,158.99761319692,8.16091107164461,1660.05472926098,58.0195933207426,2680.1549253911,93.6725133616544
"Sierra Leone","SLE","n_age_448_454",451,"Eastern","raw cases",6,1730.1551700568,41.6595036398999,2794.58628976486,67.2893852096813,-39.2613710227188,-27.5202785727585,-63.4158664357601,-44.4513847780577,1769.41654107952,69.1797822126584,2858.00215620062,111.740769987739
"Sierra Leone","SLE","n_age_455_461",458,"Eastern","raw cases",6,1740.24067003882,59.5307421505964,2811.99758022683,96.1937654708704,856.680013282119,35.0667413728328,1384.28101690341,56.6631923874335,883.5606567567,24.4640007777637,1427.71656332342,39.5305730834369
"Sierra Leone","SLE","n_age_462_468",465,"Eastern","raw cases",6,1701.51722617864,58.1551856560772,2750.71396926401,94.0150820151135,835.794115158368,31.3108700857619,1351.16501474279,50.6179111263804,865.723111020274,26.8443155703153,1399.54895452122,43.3971708887331
"Sierra Leone","SLE","n_age_469_475",472,"Eastern","raw cases",6,1688.445989037,36.6909035716263,2730.87990834035,59.3435928855239,751.578210749034,3.93571920037765,1215.59697414517,6.36560278443419,936.867778287966,32.7551843712487,1515.28293419518,52.9779901010897
"Sierra Leone","SLE","n_age_476_482",479,"Eastern","raw cases",6,1721.30249810974,53.2396075531364,2785.04718871355,86.1410585919117,622.413466586429,19.8803134715596,1007.05766548157,32.1661132807937,1098.88903152331,33.3592940815768,1777.98952323198,53.974945311118
"Sierra Leone","SLE","n_age_483_489",486,"Eastern","raw cases",6,1783.10879975209,62.2382168026307,2886.22520010723,100.741754945332,499.322323593568,17.2315685568584,808.22699856129,27.891841155792,1283.78647615852,45.0066482457722,2077.99820154594,72.84991378954
"Sierra Leone","SLE","n_age_490_496",493,"Eastern","raw cases",6,1741.86585028104,45.7258138259226,2820.61529856942,74.044123430128,261.164434682932,2.59414324296415,422.90535737299,4.20071391640441,1480.70141559811,43.1316705829585,2397.70994119643,69.8434095137236
"Sierra Leone","SLE","n_age_497_503",500,"Eastern","raw cases",6,1748.87810679355,56.1636071383068,2833.04966775928,90.9807767192353,254.290288506176,11.0171309688725,411.930948513999,17.8469151793832,1494.58781828737,45.1464761694343,2421.11871924528,73.1338615398521
"Sierra Leone","SLE","n_age_504_510",507,"Eastern","raw cases",6,1797.08161400228,51.265347054628,2912.24210191406,83.0775302014381,185.398185208003,1.10716129315942,300.44511967308,1.79419883127488,1611.68342879428,50.1581857614686,2611.79698224098,81.2833313701632
"Sierra Leone","SLE","n_age_511_517",514,"Eastern","raw cases",6,1659.38542588783,60.2041618186866,2690.11345957647,97.6000051008741,42.0525687306069,14.9369272065695,68.1735414733103,24.2150065296661,1617.33285715723,45.2672346121171,2621.93991810316,73.384998571208
"Sierra Leone","SLE","n_age_518_524",521,"Eastern","raw cases",6,1754.77317359844,39.7557102754838,2845.9232689404,64.4765389900721,44.2663179716776,-19.4429408769137,71.79192515667,-31.5329175820325,1710.50685562676,59.1986511523976,2774.13134378373,96.0094565721046
"Sierra Leone","SLE","n_age_525_531",528,"Eastern","raw cases",6,1834.93977721929,68.4095382434195,2977.31514106297,110.999149145873,101.928456581449,26.5165345648611,165.385883968911,43.024888788514,1733.01132063784,41.8930036785583,2811.92925709406,67.974260357359
"Sierra Leone","SLE","n_age_532_538",535,"Eastern","raw cases",6,1609.96928354693,45.5147485586648,2613.56589132581,73.8869962308378,-153.67923808026,0.407602416846466,-249.4773154719,0.661687017745422,1763.64852162719,45.1071461418183,2863.04320679771,73.2253092130924
"Sierra Leone","SLE","n_age_539_545",542,"Eastern","raw cases",6,1718.1716649221,45.1566155235688,2790.51807880068,73.3397916917014,36.6360680197045,-8.02539499825268,59.5013945534897,-13.0342097296524,1681.53559690239,53.1820105218215,2731.01668424719,86.3740014213538
"Sierra Leone","SLE","n_age_546_552",549,"Eastern","raw cases",6,1725.31678164037,52.8056179461468,2803.28300437654,85.79820987036,-97.2068339162388,-2.99855279925072,-157.94100441518,-4.8720282497185,1822.5236155566,55.8041707453975,2961.22400879172,90.6702381200785
"Sierra Leone","SLE","n_age_553_559",556,"Eastern","raw cases",6,1703.32719195221,41.5838747276097,2768.62836572159,67.5914150090685,-32.1532199989686,5.92864209899965,-52.2626054225102,9.63655530367539,1735.48041195118,35.6552326286101,2820.8909711441,57.9548597053931
"Sierra Leone","SLE","n_age_560_566",563,"Eastern","raw cases",6,1732.98927791534,53.9839877875657,2818.15820431668,87.7878588309948,8.37210576231087,8.99985176981686,13.6145784870896,14.6354085544333,1724.61717215303,44.9841360177488,2804.54362582959,73.1524502765615
"Sierra Leone","SLE","n_age_567_573",570,"Eastern","raw cases",6,1721.55891115921,40.5332249539299,2800.76400079663,65.9425573828998,-71.6184758482641,-2.83977660731843,-116.51442634204,-4.61996626460281,1793.17738700747,43.3730015612483,2917.27842713867,70.5625236475026
"Sierra Leone","SLE","n_age_574_580",577,"Eastern","raw cases",6,1707.3009213843,47.8449136712524,2778.89981574307,77.8750951984986,16.4788817904018,3.07795529872659,26.8219626648302,5.0098546222078,1690.82203959389,44.7669583725258,2752.07785307824,72.8652405762908
"Sierra Leone","SLE","n_age_581_587",584,"Eastern","raw cases",6,1650.08102141513,68.6156832828447,2686.84995532474,111.727874674286,-103.161963193211,34.8092649913753,-167.980064372341,56.6804119756213,1753.24298460834,33.8064182914694,2854.83001969708,55.0474626986647
"Sierra Leone","SLE","n_age_588_594",591,"Eastern","raw cases",6,1683.60700010032,38.6730219712776,2742.66985653697,63.0000538222368,-73.6136573039144,-0.746115791887227,-119.91988564128,-1.21545544285179,1757.22065740424,39.4191377631648,2862.58974217825,64.2155092650886
"Sierra Leone","SLE","n_age_595_601",598,"Eastern","raw cases",6,1724.80644579963,52.9849017878258,2811.0680439531,86.354132424812,2.11246599655124,-4.38283825756019,3.44287074720978,-7.143095155776,1722.69397980308,57.367740045386,2807.62517320589,93.497227580588
"Sierra Leone","SLE","n_age_602_608",605,"Eastern","raw cases",6,1730.95659461955,37.5338847552841,2822.42626699376,61.2012008648399,14.5178596161679,2.90891146556781,23.6722217348301,4.7431507839643,1716.43873500338,34.6249732897163,2798.75404525893,56.4580500808756
"Sierra Leone","SLE","n_age_609_615",612,"Eastern","raw cases",6,1714.99481882373,46.266790413356,2797.64037039536,75.4741875883939,-28.0071604117491,2.26492375284155,-45.6875797921002,3.6947296034182,1743.00197923548,44.0018666605145,2843.32795018746,71.7794579849757
"Sierra Leone","SLE","n_age_616_622",619,"Eastern","raw cases",6,1688.6857350318,48.0334048521416,2756.06662817964,78.3942573828494,-24.1828077287535,2.32040822915682,-39.4682254810705,3.7870869348062,1712.86854276056,45.7129966229847,2795.53485366071,74.6071704480432
"Sierra Leone","SLE","n_age_623_629",626,"Eastern","raw cases",6,1675.46652800592,48.4880759493571,2735.72930886363,79.1721280537533,-131.23395769557,-10.3006654923972,-214.28096496397,-16.8190960650762,1806.70048570149,58.7887414417543,2950.0102738276,95.9912241188295
"Sierra Leone","SLE","n_age_630_636",633,"Eastern","raw cases",6,1643.96377332938,46.0149805129997,2685.43319671876,75.1659849326972,-138.665301460284,1.75774354736225,-226.51131966267,2.87129372920739,1782.62907478966,44.2572369656374,2911.94451638143,72.2946912034898
"Sierra Leone","SLE","n_age_637_643",640,"Eastern","raw cases",6,1795.00661780829,44.8850544254259,2933.62561035133,73.3568020742006,181.977735448934,2.06994203252831,297.41090641692,3.38295964946481,1613.02888235935,42.8151123928976,2636.21470393441,69.9738424247358
"Sierra Leone","SLE","n_age_644_650",647,"Eastern","raw cases",6,1753.87555175548,33.4020580424918,2867.80241031927,54.616476333229,85.8844777174145,-3.23549709099026,140.43169252259,-5.29043599862921,1667.99107403806,36.637555133482,2727.37071779668,59.9069123318582
"Sierra Leone","SLE","n_age_651_657",654,"Eastern","raw cases",6,1713.5200771869,40.1386585250526,2803.08554454533,65.6613803286904,-59.8647148951907,0.0688977173733036,-97.93052277889,0.11270728495829,1773.38479208209,40.0697608076793,2901.01606732422,65.5486730437321
"Sierra Leone","SLE","n_age_658_664",661,"Eastern","raw cases",6,1742.07983175751,40.2087641497435,2851.19899700563,65.8082287187297,30.5589351799001,0.0191247972447144,50.0147029694904,0.031300863328994,1711.52089657761,40.1896393524988,2801.18429403614,65.7769278554007
"Sierra Leone","SLE","n_age_665_671",668,"Eastern","raw cases",6,1701.25840885082,41.0039611204549,2785.71397969231,67.141656506591,50.1469036072451,9.55002954033327,82.1127053304899,15.6376307435573,1651.11150524357,31.4539315801216,2703.60127436182,51.5040257630337
"Sierra Leone","SLE","n_age_672_678",675,"Eastern","raw cases",6,1681.76238204082,24.7990473301099,2755.1523628461,40.6271150892148,-13.376014792193,-26.413817905003,-21.9132971183799,-43.2725179192344,1695.13839683301,51.2128652351129,2777.06565996448,83.8996330084492
"Sierra Leone","SLE","n_age_679_685",682,"Eastern","raw cases",6,1636.93382302529,37.5829679588392,2683.1543615487,61.6035315418774,12.9164984822055,3.63349709773806,21.1718755828597,5.9557896894405,1624.01732454308,33.9494708611011,2661.98248596584,55.6477418524369
"Sierra Leone","SLE","n_age_686_692",689,"Eastern","raw cases",6,1665.91907553094,39.256654194549,2731.83671903235,64.3745371370127,-49.9985204516363,-8.60118227206959,-81.9894531932996,-14.1045419930984,1715.91759598258,47.8578364666186,2813.82617222565,78.4790791301111
"Sierra Leone","SLE","n_age_693_699",696,"Eastern","raw cases",6,1799.50713744952,43.5169423292819,2952.14839585822,71.3909207785224,82.5952702640657,-2.87006407040473,135.50015420396,-4.70843091707009,1716.91186718546,46.3870063996867,2816.64824165426,76.0993516955925
"Sierra Leone","SLE","n_age_700_706",703,"Eastern","raw cases",6,1688.84206490631,39.0882060968777,2771.78275155548,64.1528403987154,-35.038096457248,-6.04930443313314,-57.5056681886504,-9.9283159953721,1723.88016136356,45.1375105300108,2829.28841974413,74.0811563940875
"Sierra Leone","SLE","n_age_707_713",710,"Eastern","raw cases",6,1610.28814947224,29.7851935284701,2644.07375116923,48.9069291157203,-22.8624897408088,-4.11764193081402,-37.5399328560302,-6.76111846786389,1633.15063921305,33.9028354592841,2681.61368402526,55.6680475835842
"Sierra Leone","SLE","n_age_714_720",717,"Eastern","raw cases",6,1584.40296076582,39.1013698123127,2602.61514830169,64.2297571469339,-85.4979921822858,6.68894340400013,-140.44304076246,10.9875744116061,1669.9009529481,32.4124264083125,2743.05818906415,53.2421827353278
"Sierra Leone","SLE","n_age_721_727",724,"Eastern","raw cases",6,1708.27543323872,45.8522770506509,2807.2116260617,75.3491168423318,129.911376397659,5.9037418505018,213.48356306323,9.7016279913215,1578.36405684106,39.9485352001492,2593.72806299847,65.6474888510103
"Sierra Leone","SLE","n_age_728_734",731,"Eastern","raw cases",6,1603.36140470672,38.9470692456079,2636.0184521248,64.0312239562632,-53.3911951857367,-10.4016826071571,-87.7781985255801,-17.1009650133291,1656.75259989246,49.348751852765,2723.79665065038,81.1321889695923
"Sierra Leone","SLE","n_age_735_741",738,"Eastern","raw cases",6,1692.00267739493,28.2861494828708,2782.8833970375,46.5230089843581,112.566858716905,2.21802954855502,185.141812341721,3.6480542775002,1579.43581867802,26.0681199343158,2597.74158469578,42.8749547068579
"Sierra Leone","SLE","n_age_742_748",745,"Eastern","raw cases",6,1634.20234395645,42.7099490225625,2688.78193104937,70.2714321960157,18.9144318898084,13.068999980212,31.1202482908302,21.5026561023063,1615.28791206665,29.6409490423506,2657.66168275854,48.7687760937094
"Sierra Leone","SLE","n_age_749_755",752,"Eastern","raw cases",6,1610.91907279751,37.902810176174,2651.51313871921,62.3866219436946,34.1413418197701,1.59086420679963,56.1953843227002,2.6185035719529,1576.77773097774,36.3119459693743,2595.31775439651,59.7681183717417
"Sierra Leone","SLE","n_age_756_762",759,"Eastern","raw cases",6,1633.24619100101,30.9240247023658,2689.42862507771,50.9218742988035,75.1447203563894,3.00777785822999,123.73906828221,4.9528380438719,1558.10147064462,27.9162468441358,2565.6895567955,45.9690362549316
"Sierra Leone","SLE","n_age_763_769",766,"Eastern","raw cases",6,1636.09187108488,27.1659866857439,2695.15013356968,44.7507954404087,130.932165438723,-8.55951980938836,215.68583611185,-14.1001806593345,1505.15970564615,35.7255064951322,2479.46429745783,58.8509760997432
"Sierra Leone","SLE","n_age_770_776",773,"Eastern","raw cases",6,1665.43819856619,32.7471371164968,2744.63133716565,53.9670693333298,112.24487215944,-11.5239516828354,184.97882048711,-18.9913975456567,1553.19332640675,44.2710887993322,2559.65251667854,72.9584668789865
"Sierra Leone","SLE","n_age_777_783",780,"Eastern","raw cases",6,1593.46866228735,34.0102713969615,2627.0432289197,56.0704175122318,68.4520397851009,-8.46436703914087,112.85221471821,-13.9546253048661,1525.01662250224,42.4746384361023,2514.19101420149,70.0250428170979
"Sierra Leone","SLE","n_age_784_790",787,"Eastern","raw cases",6,1588.25632930636,38.3120959145876,2619.19641785268,63.1805474521489,-16.3843389117885,18.6577408648199,-27.0194432691997,30.7685145883866,1604.64066821814,19.6543550497676,2646.21586112188,32.4120328637623
"Sierra Leone","SLE","n_age_791_797",794,"Eastern","raw cases",6,1571.06643463926,36.7452922060813,2591.75799849291,60.6179999026825,61.1847191066827,1.91199256795792,100.935251135129,3.154177265713,1509.88171553258,34.8332996381234,2490.82274735778,57.4638226369695
