"Country","Rurality","Iso code","Admin-1 unit","Age group","age_in_days_midpoint","infection_class","units","value","Scenario","doses"
"Sierra Leone","rural/urban merged","SLE","Western","n_age_623_629",626,"severe","ppy",0.101162534334964,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_630_636",633,"severe","ppy",0.0406651260971639,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_637_643",640,"severe","ppy",0.0735827569062714,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_644_650",647,"severe","ppy",0.0615984442119089,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_651_657",654,"severe","ppy",0.057481907633687,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_658_664",661,"severe","ppy",0.0474704248653297,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_665_671",668,"severe","ppy",0.0560800279190632,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_672_678",675,"severe","ppy",0.0636238384583572,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_679_685",682,"severe","ppy",0.0505322467478412,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_686_692",689,"severe","ppy",0.0564779346013836,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_693_699",696,"severe","ppy",0.0656493777959136,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_700_706",703,"severe","ppy",0.0631342297115568,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_707_713",710,"severe","ppy",0.0468088642563035,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_714_720",717,"severe","ppy",0.0726806275860372,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_721_727",724,"severe","ppy",0.0684920784536396,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_728_734",731,"severe","ppy",0.0343782391419356,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_735_741",738,"severe","ppy",0.0582086499286636,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_742_748",745,"severe","ppy",0.0640408866128192,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_749_755",752,"severe","ppy",0.0319605960859596,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_756_762",759,"severe","ppy",0.0544289290193174,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_763_769",766,"severe","ppy",0.0270540347253989,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_770_776",773,"severe","ppy",0.0804845002860168,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_777_783",780,"severe","ppy",0.0686411873457311,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_784_790",787,"severe","ppy",0.0690383507131685,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_791_797",794,"severe","ppy",0.0382407599300982,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_798_804",801,"severe","ppy",0.0727916216200632,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_805_811",808,"severe","ppy",0.0663348005253024,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_812_818",815,"severe","ppy",0.0433871736931335,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_819_825",822,"severe","ppy",0.0487196977507291,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_826_832",829,"severe","ppy",0.0346454703853141,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_833_839",836,"severe","ppy",0.0804228779795504,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_840_846",843,"severe","ppy",0.0270733542274454,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_847_853",850,"severe","ppy",0.0466000613409055,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_854_860",857,"severe","ppy",0.0320111972024014,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_861_867",864,"severe","ppy",0.0424552537924018,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_868_874",871,"severe","ppy",0.054555885327441,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_875_881",878,"severe","ppy",0.0271528952241981,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_882_888",885,"severe","ppy",0.034147212733927,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_889_895",892,"severe","ppy",0.0566345343783164,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_896_902",899,"severe","ppy",0.037884609072543,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_903_909",906,"severe","ppy",0.0546612362989366,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_910_916",913,"severe","ppy",0.03562064812626,"PMC co-delivery with EPI only",6
