Country,Iso code,...3,GID_1,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,AKA,GKA,GEA,GEG,GKG,AEG,AEA,AKG
NA,SDN,702,SDN.4_1,Sudan,Central Darfur,Zalingei,NA,Wilayat,State,NA,SD.CD,SD-DC,0.318309367,0.39291659,0.092862874,0.111809038,0.038714636,0.004249238,0.036607973,0.004530256
NA,SDN,703,SDN.5_1,Sudan,East Darfur,NA,NA,Wilayat,State,NA,SD.ED,NA,0.312485963,0.360274673,0.117679521,0.129652813,0.032925177,0.004254417,0.038292907,0.004434538
NA,SDN,704,SDN.6_1,Sudan,Kassala,Cassala|Kessala,"????,",Wilayat,State,NA,SD.KA,SD-KA,0.275102586,0.24384512,0.241105855,0.165115282,0.020345507,0.004069779,0.046330251,0.004085572
NA,SDN,705,SDN.7_1,Sudan,Khartoum,Al Khar??m| Al Khur??m| Cartum|J,???????,Wilayat,State,NA,SD.KH,SD-KH,0.339528322,0.284225821,0.174237818,0.13004826,0.02381357,0.004594937,0.038917564,0.004633733
NA,SDN,706,SDN.8_1,Sudan,North Darfur,D?rf?r ash Sham?l?yah| Sham?l D?,???? ???????,Wilayat,State,NA,SD.ND,SD-DN,0.323107809,0.369249403,0.111838534,0.113837898,0.034987487,0.004270323,0.038180225,0.004528315
NA,SDN,707,SDN.9_1,Sudan,North Kurdufan,Kurduf?n ash Sham?l?yah|Sham?l K,???? ???????,Wilayat,State,NA,SD.KN,NA,0.332749099,0.303103298,0.1635115,0.128578201,0.025987191,0.004261804,0.037359409,0.004449483
NA,SDN,708,SDN.10_1,Sudan,Northern,Ash Sham?l?|Ash Sham?l?yah|Nord,????????,Wilayat,State,NA,SD.NO,SD-NO,0.33476606,0.309774399,0.156944454,0.120238438,0.02658757,0.004497535,0.042668734,0.004522809
NA,SDN,709,SDN.11_1,Sudan,Red Sea,Ba?r al A?mar|Mar Rojo|Mar Rosso,????? ???????,Wilayat,State,NA,SD.RS,SD-RS,0.296591938,0.274795055,0.205490351,0.14174971,0.023246273,0.004136468,0.049912747,0.004077499
NA,SDN,710,SDN.12_1,Sudan,River Nile,"an N?l, Nahr an N?l| Nil| Nile|",????? ??? ??????,Wilayat,State,NA,SD.RN,SD-NR,0.314026117,0.278884351,0.192516223,0.137479842,0.023508124,0.004362446,0.044818901,0.004403975
NA,SDN,711,SDN.13_1,Sudan,Sennar,Sinnar,????,Wilayat,State,NA,SD.SI,SD-SI,0.261877894,0.20246312,0.315465927,0.169893295,0.015597582,0.003310133,0.028121144,0.003270919
NA,SDN,712,SDN.14_1,Sudan,South Darfur,D?rf?r al Jan?b?yah| Jan?b D?rf?,???? ???????,Wilayat,State,NA,SD.SD,SD-DS,0.314601868,0.386876464,0.094279155,0.121505991,0.037607834,0.004138764,0.036395621,0.004594323
NA,SDN,713,SDN.15_1,Sudan,South Kurdufan,Southern Kordofan|South Kordufan,???? ???????,Wilayat,State,NA,SD.KS,NA,0.312618285,0.295424491,0.174897119,0.14824973,0.02410673,0.004170581,0.036337283,0.004195802
NA,SDN,714,SDN.16_1,Sudan,West Darfur,D?rf?r al Gharb?yah|Gharb D?rf?r,??? ???????,Wilayat,State,NA,SD.WD,SD-DW,0.318990201,0.394741088,0.095014855,0.106113151,0.040205773,0.00416402,0.036192007,0.004578952
NA,SDN,715,SDN.17_1,Sudan,West Kurdufan,Gharb Kurduf?n| Gharb Kurdufun|,??? ???????,Wilayat,State,NA,SD.KN,NA,0.314897776,0.32975778,0.143568099,0.13479422,0.029271955,0.004287544,0.039084356,0.004338291
NA,SDN,716,SDN.18_1,Sudan,White Nile,An Ba?r al Abyad|An N?l al-Abyad,????? ???????,Wilayat,State,NA,SD.WN,SD-NW,0.315489709,0.250671029,0.227841824,0.146056652,0.020067696,0.004095664,0.03166629,0.00411114
Tanzania,TZA,717,TZA.1_1,Tanzania,Arusha,NA,NA,Mkoa,Region,2,TZ.AS,TZ-01,0.133542627,0.110485151,0.65186429,0.038767278,0.007542745,0.002059428,0.054070976,0.001667516
Tanzania,TZA,718,TZA.2_1,Tanzania,Dar es Salaam,Dar-es-salaam|Pwani,NA,Mkoa,Region,7,TZ.DS,TZ-02,0.218511805,0.132308111,0.545698285,0.039793245,0.007956338,0.002667088,0.051076554,0.001988585
Tanzania,TZA,719,TZA.3_1,Tanzania,Dodoma,NA,NA,Mkoa,Region,1,TZ.DO,TZ-03,0.173430011,0.106849782,0.619907737,0.038484931,0.007719947,0.002163572,0.049744606,0.001699365
Tanzania,TZA,720,TZA.4_1,Tanzania,Geita,NA,NA,Mkoa,Region,25,TZ.GE,TZ-27,0.219720379,0.148855612,0.47617346,0.062794961,0.01106141,0.00278679,0.076392882,0.002214497
Tanzania,TZA,721,TZA.5_1,Tanzania,Iringa,NA,NA,Mkoa,Region,11,TZ.IG,TZ-04,0.183436736,0.09709888,0.633443415,0.03068989,0.00713978,0.001811352,0.044886414,0.00149353
Tanzania,TZA,722,TZA.6_1,Tanzania,Kagera,NA,NA,Mkoa,Region,18,TZ.KG,TZ-05,0.164968401,0.135837153,0.510025442,0.092985839,0.010972812,0.002686433,0.080365285,0.002158629
Tanzania,TZA,723,TZA.18_1,Tanzania,Kaskazini Pemba,Pemba North,NA,Mkoa,Region,54,TZ.PN,TZ-06,0.17814441,0.11306794,0.599025726,0.042416975,0.007872674,0.003004466,0.054176264,0.002291495
Tanzania,TZA,724,TZA.28_1,Tanzania,Kaskazini Unguja,Zanzibar North,NA,Mkoa,Region,51,TZ.ZN,TZ-07,0.200825125,0.123772807,0.56281364,0.048151765,0.009031396,0.002773021,0.050632972,0.001999259
Tanzania,TZA,725,TZA.7_1,Tanzania,Katavi,NA,NA,Mkoa,Region,23,TZ.KA,TZ-28,0.228399768,0.141860753,0.489795208,0.063730463,0.011713263,0.002356768,0.060056232,0.002087562
Tanzania,TZA,726,TZA.8_1,Tanzania,Kigoma,NA,NA,Mkoa,Region,16,TZ.KM,TZ-08,0.229874134,0.158089742,0.447001457,0.078069009,0.013292248,0.002625211,0.06867867,0.002369513
Tanzania,TZA,727,TZA.9_1,Tanzania,Kilimanjaro,NA,NA,Mkoa,Region,3,TZ.KL,TZ-09,0.146112666,0.107827052,0.636269748,0.044174742,0.008215647,0.002211094,0.053377807,0.001811278
Tanzania,TZA,728,TZA.19_1,Tanzania,Kusini Pemba,Pemba South,NA,Mkoa,Region,55,TZ.PS,TZ-10,0.18440032,0.123631328,0.577214658,0.043500848,0.007913109,0.00387288,0.057106253,0.002360677
Tanzania,TZA,729,TZA.29_1,Tanzania,Kusini Unguja,Zanzibar South and Central,NA,Mkoa,Region,52,TZ.ZS,TZ-11,0.199084699,0.128489375,0.558455646,0.047695167,0.008554842,0.002548503,0.052804422,0.002367366
Tanzania,TZA,730,TZA.10_1,Tanzania,Lindi,NA,NA,Mkoa,Region,8,TZ.LI,TZ-12,0.196926475,0.085523292,0.653352201,0.017187536,0.00576786,0.001559365,0.038424853,0.001258403
Tanzania,TZA,731,TZA.11_1,Tanzania,Manyara,NA,NA,Mkoa,Region,21,TZ.MY,TZ-26,0.15692161,0.110173106,0.625738204,0.04284792,0.007869316,0.002311261,0.052372321,0.001766274
Tanzania,TZA,732,TZA.12_1,Tanzania,Mara,NA,NA,Mkoa,Region,20,TZ.MA,TZ-13,0.116762757,0.115795702,0.664082706,0.039177395,0.007106568,0.00193892,0.053572163,0.001563785
Tanzania,TZA,733,TZA.13_1,Tanzania,Mbeya,NA,NA,Mkoa,Region,12,TZ.MB,TZ-14,0.178846315,0.097611099,0.627945662,0.036510058,0.007777966,0.001772629,0.048111193,0.001425077
Tanzania,TZA,734,TZA.30_1,Tanzania,Mjini Magharibi,Zanzibar West,NA,Mkoa,Region,53,TZ.ZW,TZ-15,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,735,TZA.14_1,Tanzania,Morogoro,NA,NA,Mkoa,Region,5,TZ.MO,TZ-16,0.191296905,0.097860806,0.63002193,0.027503299,0.006896838,0.001914029,0.042995002,0.001511162
Tanzania,TZA,736,TZA.15_1,Tanzania,Mtwara,NA,NA,Mkoa,Region,9,TZ.MT,TZ-17,0.223989084,0.095232166,0.6066131,0.016135387,0.006220903,0.001606304,0.048757657,0.001445348
Tanzania,TZA,737,TZA.16_1,Tanzania,Mwanza,NA,NA,Mkoa,Region,19,TZ.MZ,TZ-18,0.158973888,0.128453374,0.581486166,0.051304407,0.00892227,0.002271382,0.066747025,0.001841432
Tanzania,TZA,738,TZA.17_1,Tanzania,Njombe,NA,NA,Mkoa,Region,22,TZ.NJ,TZ-29,0.179484904,0.086957812,0.655410826,0.025238253,0.00614403,0.00159027,0.043938484,0.001235468
Tanzania,TZA,739,TZA.20_1,Tanzania,Pwani,NA,NA,Mkoa,Region,6,TZ.PW,TZ-19,0.201407522,0.11441876,0.594892919,0.033627674,0.007524834,0.002332189,0.043947589,0.001848547
Tanzania,TZA,740,TZA.21_1,Tanzania,Rukwa,NA,NA,Mkoa,Region,15,TZ.RU,TZ-20,0.233149171,0.134587035,0.501550972,0.060085919,0.011014425,0.002300709,0.055267319,0.002044449
Tanzania,TZA,741,TZA.22_1,Tanzania,Ruvuma,NA,NA,Mkoa,Region,10,TZ.RV,TZ-21,0.213080838,0.085720405,0.630968451,0.017402964,0.005808248,0.001422575,0.044367526,0.001228992
Tanzania,TZA,742,TZA.23_1,Tanzania,Shinyanga,NA,NA,Mkoa,Region,17,TZ.SY,TZ-22,0.19870697,0.134862229,0.539620996,0.047486164,0.00976764,0.002404225,0.065098502,0.002053263
Tanzania,TZA,743,TZA.24_1,Tanzania,Simiyu,NA,NA,Mkoa,Region,24,TZ.SI,TZ-30,0.147953182,0.118581913,0.625722885,0.038824007,0.007681527,0.00208982,0.057472304,0.001674392
Tanzania,TZA,744,TZA.25_1,Tanzania,Singida,NA,NA,Mkoa,Region,13,TZ.SD,TZ-23,0.178611189,0.111079693,0.604838133,0.040939879,0.008189239,0.001952666,0.052722536,0.001666649
Tanzania,TZA,745,TZA.31_1,Tanzania,Songwe,NA,NA,Mkoa,Region,NA,TZ.SO,TZ-31,0.19448784,0.10759525,0.591138363,0.044197511,0.008905672,0.002026023,0.050026111,0.001623229
Tanzania,TZA,746,TZA.26_1,Tanzania,Tabora,NA,NA,Mkoa,Region,14,TZ.TB,TZ-24,0.204195514,0.130146161,0.540489256,0.050902426,0.010021696,0.002251072,0.060071088,0.001922792
Tanzania,TZA,747,TZA.27_1,Tanzania,Tanga,NA,NA,Mkoa,Region,4,TZ.TN,TZ-25,0.164701492,0.110755533,0.613916576,0.046647504,0.008417641,0.00247638,0.051171739,0.001913161
Togo,TGO,748,TGO.1_1,Togo,Centre,"Région Centrale, Région du Centr",NA,Région,Region,NA,TG.CE,NA,0.105025269,0.744797826,0.022969872,0.016423587,0.091744475,0.002004118,0.014064508,0.002970358
Togo,TGO,749,TGO.2_1,Togo,Kara,Région de la Kara,NA,Région,Region,NA,TG.KA,TG-K,0.128208399,0.725640535,0.023741156,0.018958814,0.084316336,0.002189903,0.013829271,0.003115547
Togo,TGO,750,TGO.3_1,Togo,Maritime,Région Maritime,NA,Région,Region,NA,TG.MA,TG-M,0.064357087,0.778530598,0.021397285,0.011762706,0.106265016,0.002071617,0.012870084,0.002745563
Togo,TGO,751,TGO.4_1,Togo,Plateaux,Région des Plateaux,NA,Région,Region,NA,TG.PL,TG-P,0.078225844,0.766527772,0.021939347,0.013401262,0.101498909,0.001923046,0.013806519,0.002677242
Togo,TGO,752,TGO.5_1,Togo,Savanes,Région des Savanes,NA,Région,Region,NA,TG.SA,TG-S,0.1540436,0.704602003,0.024363138,0.020623881,0.076680139,0.002284536,0.014278533,0.003124216
NA,TUN,753,TUN.1_1,Tunisia,Ariana,Al Aryi?nah|L'Ariana|Tunis Arian,NA,Wilayat,Governorate,NA,TN.AN,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,754,TUN.2_1,Tunisia,Beja,B?jah|Béja,NA,Wilayat,Governorate,NA,TN.BJ,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,755,TUN.3_1,Tunisia,Ben Arous (Tunis Sud),Bin `Ar?s|Ben Arous|Tunis Ben Ar,NA,Wilayat,Governorate,NA,TN.BA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,756,TUN.4_1,Tunisia,Bizerte,BanzartBanzart|Bensert|Binzart|B,NA,Wilayat,Governorate,NA,TN.BZ,TN-23,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,757,TUN.5_1,Tunisia,Gabes,Q?bis|Gab?s,NA,Wilayat,Governorate,NA,TN.GB,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,758,TUN.6_1,Tunisia,Gafsa,Gaf?ah|Qaf?ah,NA,Wilayat,Governorate,NA,TN.GF,TN-71,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,759,TUN.7_1,Tunisia,Jendouba,Jendoûbah|Jenduba|Jondouba|Jund?,NA,Wilayat,Governorate,NA,TN.JE,TN-32,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,760,TUN.8_1,Tunisia,Kairouan,Al Qayraw?n|Al Q?rw?n|Qairouân|K,NA,Wilayat,Governorate,NA,TN.KR,TN-41,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,761,TUN.9_1,Tunisia,Kasserine,Al Qa?rayn|Al Ga?r?n|Al Qasrin|K,NA,Wilayat,Governorate,NA,TN.KS,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,762,TUN.10_1,Tunisia,Kebili,Kebilli|Qbili|Qibil?,NA,Wilayat,Governorate,NA,TN.KB,TN-73,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,763,TUN.11_1,Tunisia,Le Kef,Al K?f|El Kef|Kaf|Kef,NA,Wilayat,Governorate,NA,TN.KF,TN-33,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,764,TUN.12_1,Tunisia,Mahdia,Al Mad?yah|Al Mahdiyya|Mahdiâh,NA,Wilayat,Governorate,NA,TN.MH,TN-53,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,765,TUN.13_1,Tunisia,Manubah,NA,NA,Wilayat,Governorate,NA,TN.MN,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,766,TUN.14_1,Tunisia,Medenine,Madan?y?n|Madan?n|Medenin,NA,Wilayat,Governorate,NA,TN.ME,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,767,TUN.15_1,Tunisia,Monastir,Al Munast?r,NA,Wilayat,Governorate,NA,TN.MS,TN-52,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,768,TUN.16_1,Tunisia,Nabeul,Cap Bon|Nabil|N?bol|N?bul,NA,Wilayat,Governorate,NA,TN.NB,TN-21,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,769,TUN.17_1,Tunisia,Sfax,Saf?qis|?af?qis|?f?qis,NA,Wilayat,Governorate,NA,TN.SF,TN-61,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,770,TUN.18_1,Tunisia,Sidi Bou Zid,S?d? B? Zayd|Qamudah|Sidi Boû Sa,NA,Wilayat,Governorate,NA,TN.SZ,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,771,TUN.19_1,Tunisia,Siliana,Sili?nah|Sily?nah,NA,Wilayat,Governorate,NA,TN.SL,TN-34,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,772,TUN.20_1,Tunisia,Sousse,Sousa|Sussa|Susse|Susa|S?sah,NA,Wilayat,Governorate,NA,TN.SS,TN-51,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,773,TUN.21_1,Tunisia,Tataouine,Foum Tataouine|Tatahouine|Tatuin,NA,Wilayat,Governorate,NA,TN.TA,TN-83,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,774,TUN.22_1,Tunisia,Tozeur,Tawzar|Touzar|T?zar,NA,Wilayat,Governorate,NA,TN.TO,TN-72,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,775,TUN.23_1,Tunisia,Tunis,Tounis|Tunis City|T?nus|Túnez|Tú,NA,Wilayat,Governorate,NA,TN.TU,TN-11,NA,NA,NA,NA,NA,NA,NA,NA
NA,TUN,776,TUN.24_1,Tunisia,Zaghouan,Tunis South|Zachouan|Zaguan|Zagh,NA,Wilayat,Governorate,NA,TN.ZA,TN-22,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,777,UGA.1_1,Uganda,Adjumani,NA,NA,District,District,30,UG.AD,UG-301,0.127458945,0.173888773,0.506269991,0.116458699,0.019144062,0.001980067,0.052545957,0.002253585
Uganda,UGA,778,UGA.2_1,Uganda,Apac,NA,NA,District,District,30,UG.AC,UG-302,0.101032175,0.151146144,0.581665516,0.102389157,0.013825519,0.001817041,0.046249654,0.001874805
Uganda,UGA,779,UGA.3_1,Uganda,Arua,NA,NA,District,District,30,UG.AW,UG-303,0.12981227,0.169792771,0.504530609,0.120020963,0.019755797,0.001927354,0.052053709,0.00210655
Uganda,UGA,780,UGA.4_1,Uganda,Bugiri,NA,NA,District,District,20,UG.BG,UG-201,0.069785498,0.130581662,0.691085756,0.061144568,0.008543444,0.001437829,0.036115129,0.00130604
Uganda,UGA,781,UGA.5_1,Uganda,Bundibugyo,NA,NA,District,District,40,UG.BN,UG-401,0.099516392,0.121646881,0.598227322,0.119935684,0.011820353,0.002120886,0.04492189,0.001810617
Uganda,UGA,782,UGA.6_1,Uganda,Bushenyi,NA,NA,District,District,11,UG.BS,UG-402,0.103670992,0.11143259,0.587674499,0.115615502,0.011643615,0.002037467,0.066216208,0.001709128
Uganda,UGA,783,UGA.7_1,Uganda,Busia,NA,NA,District,District,20,UG.BU,UG-202,0.068842366,0.143854305,0.685188115,0.053938929,0.007881278,0.001504623,0.037350673,0.001439672
Uganda,UGA,784,UGA.8_1,Uganda,Gulu,NA,NA,District,District,30,UG.GL,UG-304,0.115614012,0.16206336,0.540464401,0.107794054,0.018161723,0.001729025,0.052135311,0.002038144
Uganda,UGA,785,UGA.9_1,Uganda,Hoima,NA,NA,District,District,40,UG.HO,UG-403,0.096603334,0.12938337,0.596350789,0.118371636,0.011985212,0.001965235,0.043562345,0.001778069
Uganda,UGA,786,UGA.10_1,Uganda,Iganga,NA,NA,District,District,20,UG.IN,UG-203,0.074013196,0.133566394,0.670099258,0.075354725,0.008631393,0.001312205,0.035634603,0.001388219
Uganda,UGA,787,UGA.11_1,Uganda,Jinja,NA,NA,District,District,20,UG.JI,UG-204,0.071627416,0.118475817,0.683743656,0.081953228,0.007242486,0.00118547,0.034425069,0.001346881
Uganda,UGA,788,UGA.12_1,Uganda,Kabale,NA,NA,District,District,22,UG.KA,UG-404,0.131500542,0.133029193,0.515874803,0.124529116,0.013283194,0.003154609,0.076647788,0.001980674
Uganda,UGA,789,UGA.13_1,Uganda,Kabarole,NA,NA,District,District,13,UG.BR,UG-405,0.09251757,0.112559795,0.617621839,0.117937364,0.011092884,0.001981571,0.044709496,0.001579526
Uganda,UGA,790,UGA.14_1,Uganda,Kaberamaido,NA,NA,District,District,21,UG.KD,UG-213,0.090511635,0.154819116,0.606091559,0.090239227,0.011173048,0.001491617,0.043870922,0.001802921
Uganda,UGA,791,UGA.15_1,Uganda,Kalangala,NA,NA,District,District,10,UG.KN,UG-101,0.099898793,0.118930034,0.628637731,0.092337191,0.00874505,0.001944292,0.047748771,0.001758105
Uganda,UGA,792,UGA.16_1,Uganda,Kampala,NA,NA,District,District,10,UG.KM,UG-102,0.084555566,0.117971212,0.653970182,0.095313378,0.008323043,0.002039143,0.036364555,0.00146288
Uganda,UGA,793,UGA.17_1,Uganda,Kamuli,NA,NA,District,District,20,UG.KX,UG-205,0.079184733,0.138236612,0.645525277,0.086637683,0.009459279,0.00181204,0.037692133,0.001452251
Uganda,UGA,794,UGA.18_1,Uganda,Kamwenge,NA,NA,District,District,41,UG.KE,UG-413,0.088107578,0.104590684,0.636758387,0.110407606,0.01050369,0.001831317,0.046149161,0.001651608
Uganda,UGA,795,UGA.19_1,Uganda,Kanungu,NA,NA,District,District,13,UG.UU,NA,0.109271497,0.123407394,0.553487182,0.121616282,0.012139786,0.002342852,0.075907387,0.001827627
Uganda,UGA,796,UGA.20_1,Uganda,Kapchorwa,NA,NA,District,District,20,UG.KP,UG-206,0.093922518,0.180483058,0.587520599,0.070070721,0.010889625,0.002129717,0.053280201,0.001703545
Uganda,UGA,797,UGA.21_1,Uganda,Kasese,NA,NA,District,District,11,UG.KS,UG-406,0.098559983,0.114749476,0.600780547,0.116160706,0.0115268,0.002145374,0.054413557,0.001663577
Uganda,UGA,798,UGA.22_1,Uganda,Katakwi,NA,NA,District,District,20,UG.KK,UG-207,0.09892454,0.17384842,0.579084635,0.085876875,0.011344239,0.00196433,0.047158837,0.001798089
Uganda,UGA,799,UGA.23_1,Uganda,Kayunga,NA,NA,District,District,11,UG.KY,UG-112,0.080923639,0.12886171,0.647872508,0.093794294,0.009450324,0.001643676,0.03593909,0.001514793
Uganda,UGA,800,UGA.24_1,Uganda,Kibale,Kibaale,NA,District,District,10,UG.KI,NA,0.0928763,0.119819462,0.615990877,0.113083147,0.011448394,0.001852292,0.043233421,0.001696097
Uganda,UGA,801,UGA.25_1,Uganda,Kiboga,NA,NA,District,District,10,UG.KG,UG-103,0.091704547,0.126094207,0.613742054,0.111504026,0.010161145,0.002074325,0.042940136,0.001779604
Uganda,UGA,802,UGA.26_1,Uganda,Kisoro,NA,NA,District,District,40,UG.KR,UG-408,0.120273776,0.127257302,0.529984891,0.123314582,0.01086348,0.002437914,0.084184751,0.00168328
Uganda,UGA,803,UGA.27_1,Uganda,Kitgum,NA,NA,District,District,12,UG.TG,UG-305,0.132896602,0.192328423,0.489425004,0.114581995,0.015657555,0.002349352,0.050467022,0.002294072
Uganda,UGA,804,UGA.28_1,Uganda,Kotido,NA,NA,District,District,12,UG.KF,UG-306,0.127435088,0.186847776,0.514543176,0.096442901,0.016351983,0.001894914,0.054389365,0.002094746
Uganda,UGA,805,UGA.29_1,Uganda,Kumi,NA,NA,District,District,20,UG.KU,UG-208,0.086848281,0.172342658,0.607469976,0.075584874,0.00923756,0.001897957,0.044652995,0.001965685
Uganda,UGA,806,UGA.30_1,Uganda,Kyenjojo,NA,NA,District,District,41,UG.KJ,UG-415,0.089727633,0.111403041,0.630471587,0.111621611,0.010247246,0.001789724,0.043119155,0.001619966
Uganda,UGA,807,UGA.31_1,Uganda,Lake Albert,NA,NA,Water body,Water body,NA,NA,NA,0.102514133,0.137963623,0.574604392,0.124085024,0.012450342,0.002251466,0.044178117,0.001952909
Uganda,UGA,808,UGA.32_1,Uganda,Lake Victoria,NA,NA,Water body,Water body,NA,NA,NA,0.093116172,0.118196689,0.655557871,0.077014811,0.007675356,0.00211498,0.044698831,0.001625273
Uganda,UGA,809,UGA.33_1,Uganda,Lira,NA,NA,District,District,30,UG.LA,UG-307,0.101636931,0.162516803,0.578608096,0.096740797,0.012315405,0.001757725,0.044538811,0.001885441
Uganda,UGA,810,UGA.34_1,Uganda,Luwero,Luweero,NA,District,District,10,UG.LW,UG-104,0.087798789,0.127440199,0.626869738,0.106157802,0.009535748,0.001847857,0.038708042,0.001641772
Uganda,UGA,811,UGA.35_1,Uganda,Masaka,NA,NA,District,District,10,UG.MA,UG-105,0.101738118,0.115340203,0.613018274,0.104718357,0.009742523,0.00199422,0.051520191,0.001928072
Uganda,UGA,812,UGA.36_1,Uganda,Masindi,NA,NA,District,District,11,UG.MC,UG-409,0.102116294,0.146650299,0.577515423,0.113492802,0.01240002,0.001934014,0.04408383,0.001807335
Uganda,UGA,813,UGA.37_1,Uganda,Mayuge,NA,NA,District,District,21,UG.MG,UG-214,0.069149397,0.116901025,0.698300779,0.072546817,0.007789977,0.00128174,0.032631706,0.001398604
Uganda,UGA,814,UGA.38_1,Uganda,Mbale,NA,NA,District,District,20,UG.ME,UG-209,0.080203518,0.178383529,0.625218034,0.056767721,0.009442652,0.002324566,0.046098061,0.001561957
Uganda,UGA,815,UGA.39_1,Uganda,Mbarara,NA,NA,District,District,41,UG.RR,UG-410,0.104340792,0.113458484,0.594050765,0.113495767,0.010760856,0.002032624,0.060090702,0.001769993
Uganda,UGA,816,UGA.40_1,Uganda,Moroto,NA,NA,District,District,30,UG.MT,UG-308,0.11078655,0.17814368,0.557476997,0.080372415,0.014727779,0.001631355,0.054935515,0.001925701
Uganda,UGA,817,UGA.41_1,Uganda,Moyo,NA,NA,District,District,30,UG.MY,UG-309,0.137893021,0.185455978,0.479828507,0.122440912,0.01800305,0.002532748,0.051546462,0.002299297
Uganda,UGA,818,UGA.42_1,Uganda,Mpigi,NA,NA,District,District,10,UG.MI,UG-106,0.091086872,0.116804443,0.63213557,0.104060829,0.009508952,0.002117553,0.042621486,0.001664301
Uganda,UGA,819,UGA.43_1,Uganda,Mubende,NA,NA,District,District,10,UG.MD,UG-107,0.089543924,0.116776951,0.630766034,0.108734474,0.009627479,0.001983691,0.040981531,0.001585889
Uganda,UGA,820,UGA.44_1,Uganda,Mukono,NA,NA,District,District,10,UG.MN,UG-108,0.078518219,0.115178123,0.668646395,0.09272977,0.007574031,0.001681379,0.034165677,0.00150638
Uganda,UGA,821,UGA.45_1,Uganda,Nakapiripirit,NA,NA,District,District,31,UG.NP,UG-311,0.102499269,0.182121918,0.572310746,0.073503621,0.011569199,0.001874289,0.054234061,0.001886958
Uganda,UGA,822,UGA.46_1,Uganda,Nakasongola,NA,NA,District,District,10,UG.NA,UG-109,0.090296283,0.136534616,0.611663759,0.108111955,0.009850638,0.001914028,0.040032011,0.001596779
Uganda,UGA,823,UGA.47_1,Uganda,Nebbi,NA,NA,District,District,31,UG.NE,UG-310,0.11403843,0.151952699,0.5471614,0.111298434,0.019367356,0.001808305,0.052311394,0.002062007
Uganda,UGA,824,UGA.48_1,Uganda,Ntungamo,NA,NA,District,District,41,UG.NT,UG-411,0.116244897,0.117764197,0.555099845,0.117538959,0.01102265,0.002079956,0.078411207,0.00183828
Uganda,UGA,825,UGA.49_1,Uganda,Pader,NA,NA,District,District,NA,UG.PD,UG-312,0.11891862,0.179574788,0.531234741,0.103737801,0.014305405,0.001905233,0.048354436,0.001968942
Uganda,UGA,826,UGA.50_1,Uganda,Pallisa,NA,NA,District,District,21,UG.PL,UG-210,0.07975246,0.16248785,0.632946372,0.071989723,0.00866468,0.001939806,0.040532187,0.001686946
Uganda,UGA,827,UGA.51_1,Uganda,Rakai,NA,NA,District,District,11,UG.RA,UG-110,0.112500116,0.119079255,0.585658014,0.107497945,0.010383856,0.002074343,0.061030753,0.001775713
Uganda,UGA,828,UGA.52_1,Uganda,Rukungiri,NA,NA,District,District,41,UG.RK,UG-412,0.10665828,0.119763739,0.564662993,0.121246427,0.010953148,0.002528772,0.072404549,0.001782102
Uganda,UGA,829,UGA.53_1,Uganda,Sembabule,NA,NA,District,District,11,UG.SE,UG-111,0.095232829,0.111306928,0.621173024,0.109121174,0.010333928,0.001928968,0.049127411,0.0017757
Uganda,UGA,830,UGA.54_1,Uganda,Sironko,NA,NA,District,District,21,UG.SI,UG-215,0.088258676,0.178213775,0.60468179,0.066428266,0.009965948,0.002180784,0.048551872,0.001718895
Uganda,UGA,831,UGA.55_1,Uganda,Soroti,NA,NA,District,District,21,UG.SR,UG-211,0.090121247,0.157429039,0.609941125,0.087049536,0.009832283,0.001818298,0.042153724,0.001654758
Uganda,UGA,832,UGA.56_1,Uganda,Tororo,NA,NA,District,District,21,UG.TR,UG-212,0.074828789,0.163921356,0.65035522,0.061180901,0.007807716,0.00185527,0.038458664,0.001592123
