Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_427_433,430,clinical,ppy,0.116391523591631,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_434_440,437,clinical,ppy,0.139130324155403,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_441_447,444,clinical,ppy,0.157035927363469,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_448_454,451,clinical,ppy,0.160003304918739,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_455_461,458,clinical,ppy,0.145174792899438,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_462_468,465,clinical,ppy,0.110560376424752,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_469_475,472,clinical,ppy,0.145465069583035,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_476_482,479,clinical,ppy,0.136290801536756,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_483_489,486,clinical,ppy,0.130781093149546,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_490_496,493,clinical,ppy,0.142104988618728,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_497_503,500,clinical,ppy,0.138673704053906,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_504_510,507,clinical,ppy,0.110317008276321,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_511_517,514,clinical,ppy,0.145319046063851,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_518_524,521,clinical,ppy,0.153042054656392,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_525_531,528,clinical,ppy,0.12498230966549,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_532_538,535,clinical,ppy,0.141666373108345,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_539_545,542,clinical,ppy,0.124761422775554,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_546_552,549,clinical,ppy,0.144357454051519,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_553_559,556,clinical,ppy,0.187620177245596,4,PMC co-delivery with EPI only
