Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Togo,rural/urban merged,TGO,Centre,n_age_714_720,717,severe,ppy,0.0720013260204714
Togo,rural/urban merged,TGO,Centre,n_age_721_727,724,severe,ppy,0.0489976384375238
Togo,rural/urban merged,TGO,Centre,n_age_728_734,731,severe,ppy,0.0633691041495633
Togo,rural/urban merged,TGO,Centre,n_age_735_741,738,severe,ppy,0.0673162064003507
Togo,rural/urban merged,TGO,Centre,n_age_742_748,745,severe,ppy,0.0439719238621716
Togo,rural/urban merged,TGO,Centre,n_age_749_755,752,severe,ppy,0.0441325831195762
Togo,rural/urban merged,TGO,Centre,n_age_756_762,759,severe,ppy,0.064621138094255
Togo,rural/urban merged,TGO,Centre,n_age_763_769,766,severe,ppy,0.0572214044161585
Togo,rural/urban merged,TGO,Centre,n_age_770_776,773,severe,ppy,0.0500311847464475
Togo,rural/urban merged,TGO,Centre,n_age_777_783,780,severe,ppy,0.0347551985958267
Togo,rural/urban merged,TGO,Centre,n_age_784_790,787,severe,ppy,0.0718980253689329
Togo,rural/urban merged,TGO,Centre,n_age_791_797,794,severe,ppy,0.03967160869132
Togo,rural/urban merged,TGO,Centre,n_age_798_804,801,severe,ppy,0.054388848842929
Togo,rural/urban merged,TGO,Centre,n_age_805_811,808,severe,ppy,0.0790353973651033
Togo,rural/urban merged,TGO,Centre,n_age_812_818,815,severe,ppy,0.044151312218554
Togo,rural/urban merged,TGO,Centre,n_age_819_825,822,severe,ppy,0.0445508888553863
Togo,rural/urban merged,TGO,Centre,n_age_826_832,829,severe,ppy,0.0676887501409352
Togo,rural/urban merged,TGO,Centre,n_age_833_839,836,severe,ppy,0.0317068375733519
Togo,rural/urban merged,TGO,Centre,n_age_840_846,843,severe,ppy,0.0524512739762365
Togo,rural/urban merged,TGO,Centre,n_age_847_853,850,severe,ppy,0.0485757967635784
Togo,rural/urban merged,TGO,Centre,n_age_854_860,857,severe,ppy,0.04086892027777
Togo,rural/urban merged,TGO,Centre,n_age_861_867,864,severe,ppy,0.0648935557949239
Togo,rural/urban merged,TGO,Centre,n_age_868_874,871,severe,ppy,0.0461196850247826
Togo,rural/urban merged,TGO,Centre,n_age_875_881,878,severe,ppy,0.0451703189257021
Togo,rural/urban merged,TGO,Centre,n_age_882_888,885,severe,ppy,0.0676018958856415
Togo,rural/urban merged,TGO,Centre,n_age_889_895,892,severe,ppy,0.0407592284164197
Togo,rural/urban merged,TGO,Centre,n_age_896_902,899,severe,ppy,0.0732005800427395
Togo,rural/urban merged,TGO,Centre,n_age_903_909,906,severe,ppy,0.0419369301973704
Togo,rural/urban merged,TGO,Centre,n_age_910_916,913,severe,ppy,0.0398371117175231
Togo,rural/urban merged,TGO,Kara,n_age_0_6,3,clinical,ppy,0.0675629030957723
Togo,rural/urban merged,TGO,Kara,n_age_7_13,10,clinical,ppy,0.105051704552834
